     2.209     2.106     1.477    -0.753     0.025     0.854    -0.117     0.190    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.008     0.000     0.006     0.000     0.010     0.000     0.001     0.000     0.948     0.000     0.026     0.000     0.000     0.000     0.000     0.000     3.000     1.000     9.000 102
    -0.608    -0.359     0.600    -0.283     0.710    -0.776    -0.442    -1.129    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.002     0.011     0.000     0.000     0.000     0.012     0.000     0.000     0.257     0.715     0.001     0.001     0.000     0.000     0.000     0.000     3.000     2.000    10.000 102
    -0.741     0.868    -0.434    -0.039     0.133    -0.209     1.023     0.190    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.003     0.000     0.010     0.001     0.004     0.000     0.002     0.005     0.864     0.000     0.104     0.005     0.000     0.000     0.000     0.000     3.000     1.000     9.000 102
     1.053    -0.467     0.015    -0.144     0.739     0.761    -0.498    -1.263    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.002     0.011     0.001     0.000     0.000     0.012     0.000     0.000     0.205     0.765     0.003     0.001     0.000     0.000     0.000     0.000     3.000     2.000    10.000 102
    -1.777     1.270    -0.960    -1.050    -0.163     2.096     1.149    -0.758    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.000     0.013     0.000     0.005     0.000     0.007     0.000     0.710     0.000     0.263     0.000     0.000     0.000     0.000     0.000     3.000     1.000     9.000 102
     0.721     1.586     0.414     0.613     0.767     0.357    -0.802    -0.284    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.004     0.008     0.002     0.000     0.590     0.006     0.036     0.000     0.008     0.001     0.000     0.000     0.127     0.014     0.204     2.000     2.000     6.000 124
     0.920     0.621    -1.330     0.444     0.227    -0.458    -0.626     1.188    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.007     0.006     0.002     0.085     0.019     0.527     0.001     0.001     0.004     0.002     0.000     0.002     0.005     0.338     2.000     4.000     8.000 124
     1.332     0.048     0.200     0.432     0.488    -0.871    -0.778     0.132    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.010     0.001     0.002     0.000     0.612     0.000     0.021     0.000     0.009     0.000     0.000     0.000     0.184     0.001     0.161     2.000     2.000     6.000 124
    -0.156     0.123     0.015     0.499     0.973    -1.950    -0.701     1.367    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.011     0.000     0.002     0.000     0.616     0.000     0.017     0.000     0.009     0.000     0.000     0.000     0.202     0.000     0.142     2.000     2.000     6.000 124
    -0.395     0.509    -0.463     0.416    -1.478    -1.077    -0.222     1.393    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.013     0.000     0.000     0.000     0.433     0.200     0.000     0.000     0.009     0.000     0.000     0.000     0.159     0.186     2.000     3.000     7.000 124
     1.345     0.102    -0.015     1.347    -0.150    -0.836    -0.035    -1.014    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.009     0.166     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.822     4.000     4.000    16.000 130
    -0.143     0.814    -0.979    -0.152    -2.262     0.255     2.281    -0.930    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.175     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.823     0.000     4.000     3.000    15.000 130
    -0.767     0.311    -0.736     1.065     0.309    -0.488    -1.054    -1.135    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.009     0.046     0.120     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.016     0.004     0.803     4.000     4.000    16.000 130
     1.026     0.209     0.346     0.678    -1.092    -0.106     0.504    -0.745    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.157     0.018     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.087     0.736     4.000     4.000    16.000 130
     0.203     0.697     0.444     0.603    -0.697     0.590     1.036    -0.118    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.164     0.011     0.000     0.000     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.135     0.688     4.000     4.000    16.000 130
    -0.475    -0.140    -0.443    -0.947    -0.561    -0.464     1.514    -0.649    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.003     0.000     0.005     0.000     0.000     0.000     0.000     0.000     0.936     0.000     0.054     0.001     0.000     0.000     0.000     0.000     3.000     1.000     9.000 134
    -1.312     0.911    -0.609    -0.894     0.207    -0.440     0.135     0.874    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.005     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.968     0.000     0.022     0.001     0.000     0.000     0.000     0.000     3.000     1.000     9.000 134
    -0.435     0.745    -0.609    -0.413     0.894    -0.024     1.227    -0.866    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.006     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.976     0.001     0.014     0.000     0.000     0.000     0.000     0.000     3.000     1.000     9.000 134
     0.149    -0.499    -0.853     0.341     0.596     0.199     1.089    -0.534    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.004     0.004     0.000     0.000     0.000     0.000     0.539     0.116     0.204     0.132     0.000     0.000     0.000     0.000     3.000     1.000     9.000 134
     0.003     0.161     0.356    -0.761     0.726    -0.301     0.737    -1.180    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.978     0.011     0.002     0.000     0.000     0.000     0.000     0.000     3.000     1.000     9.000 134
    -0.754    -0.022     0.297    -0.876     0.973    -0.012    -1.571    -0.636    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.003     0.002     0.001     0.000     0.010     0.169     0.000     0.002     0.598     0.206     0.007     0.001     0.000     0.001     0.000     0.000     3.000     1.000     9.000  62
     0.548     0.831     1.564    -0.861     0.970    -1.465    -1.449    -1.417    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.002     0.003     0.000     0.000     0.004     0.177     0.000     0.000     0.442     0.368     0.001     0.000     0.000     0.002     0.000     0.000     3.000     2.000    10.000  62
    -1.099     1.935    -0.278    -1.025    -0.235     1.842     0.045    -0.418    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.000     0.004     0.000     0.093     0.000     0.086     0.002     0.660     0.000     0.152     0.000     0.000     0.000     0.002     0.000     3.000     1.000     9.000  62
     0.429    -0.220     0.190     0.530     0.240    -0.677    -0.187    -2.313    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.001     0.003     0.000     0.087     0.001     0.093     0.105     0.488     0.090     0.129     0.000     0.000     0.000     0.002     3.000     2.000    10.000  62
     0.774     0.873    -0.512     0.286     0.869     0.070    -0.365    -1.359    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.003     0.001     0.000     0.000     0.178     0.000     0.003     0.090     0.703     0.017     0.003     0.000     0.001     0.000     0.001     3.000     2.000    10.000  62
    -0.701     0.262     0.102    -0.502     0.435    -0.020     0.661    -1.103    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.004     0.000     0.001     0.000     0.148     0.015     0.004     0.015     0.805     0.002     0.005     0.000     0.000     0.000     0.000     0.002     3.000     1.000     9.000  62
     0.083    -0.922     1.253     0.298     0.973    -0.048    -0.508     0.036    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.985     0.000     0.011     0.000     0.002     0.000     0.000     0.000     0.002     0.000     0.000     2.000     2.000     6.000  64
     0.947    -0.719    -1.077    -0.750     0.512     0.660    -0.578    -0.502    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.083     0.894     0.001     0.017     0.001     0.000     0.000     0.000     0.000     0.001     0.000     0.001     2.000     2.000     6.000  64
     0.960    -0.938     0.395    -0.215     0.834    -1.075    -0.267    -0.278    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.002     0.992     0.000     0.003     0.000     0.001     0.000     0.000     0.000     0.002     0.000     0.000     2.000     2.000     6.000  64
     1.784     0.916     1.613    -0.504     0.643     0.794    -1.060     0.970    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.017     0.967     0.003     0.010     0.001     0.001     0.000     0.000     0.000     0.002     0.000     0.000     2.000     2.000     6.000  64
    -0.130     0.348     1.672     0.922    -0.270    -1.563    -0.409     1.092    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.990     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.002     2.000     4.000     8.000  64
     1.133    -0.970     2.091     0.059     0.931    -0.640    -0.974    -0.604    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.995     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.002     0.000     0.000     2.000     2.000     6.000  64
    -0.820     0.273    -0.297    -0.066    -1.985     0.906     0.161     0.036    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.915     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.075     0.000     0.000     0.000     0.010     0.000     1.000     3.000     3.000   2
    -0.302     0.171     1.399    -0.703    -0.044     0.614    -0.642     0.490    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.443     0.000     0.416     0.056     0.000     0.000     0.000     0.000     0.072     0.000     0.003     0.000     0.000     0.000     0.001     0.009     1.000     1.000     1.000   2
    -0.595     0.487    -0.404     0.477    -0.040    -0.227    -0.230     0.350    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.006     0.000     0.578     0.330     0.000     0.000     0.000     0.000     0.013     0.000     0.046     0.015     0.000     0.000     0.000     0.010     1.000     3.000     3.000   2
    -0.661    -0.166    -0.531    -1.050     0.322     0.925    -1.094     0.017    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.555     0.009     0.318     0.034     0.000     0.000     0.000     0.000     0.072     0.001     0.002     0.000     0.000     0.001     0.001     0.008     1.000     1.000     1.000   2
    -1.286    -0.140    -0.131     0.049    -0.253     0.985    -0.759    -1.282    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.056     0.000     0.792     0.067     0.000     0.000     0.000     0.000     0.048     0.000     0.026     0.001     0.000     0.000     0.001     0.009     1.000     3.000     3.000   2
     0.030     0.793    -1.282     0.183    -1.161     0.610    -0.812    -0.188    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.911     0.004     0.000     0.000     0.000     0.000     0.001     0.000     0.074     0.000     0.000     0.000     0.008     0.003     1.000     3.000     3.000   2
    -0.143     0.123     2.617     0.716     0.597     0.966    -0.975    -0.374    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.001     0.000     0.000     0.000     0.034     0.000     0.001     0.000     0.950     0.008     0.005     0.000     0.000     0.000     0.000     3.000     2.000    10.000 115
     0.123     0.948    -0.346    -0.753     0.572     1.137    -0.065    -0.937    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.000     0.000     0.000     0.024     0.008     0.001     0.001     0.949     0.006     0.008     0.000     0.000     0.000     0.000     0.000     3.000     1.000     9.000 115
     1.000    -0.032    -0.590    -0.657     0.589     0.155     1.957     0.260    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.000     0.000     0.000     0.027     0.000     0.002     0.006     0.948     0.000     0.015     0.001     0.000     0.000     0.000     0.000     3.000     1.000     9.000 115
     0.894    -0.681     0.073     1.226     0.519    -0.047    -0.092    -0.233    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.001     0.000     0.022     0.000     0.012     0.000     0.844     0.005     0.115     0.000     0.000     0.000     0.000     3.000     2.000    10.000 115
    -0.714    -0.536    -1.369    -0.866     0.816     2.026    -0.244     0.394    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.000     0.001     0.000     0.003     0.030     0.001     0.001     0.775     0.152     0.035     0.002     0.000     0.000     0.000     0.000     3.000     1.000     9.000 115
     0.588     0.257     0.034    -0.502     0.837     1.866    -0.068     0.004    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.000     0.001     0.000     0.006     0.026     0.000     0.001     0.873     0.073     0.017     0.001     0.000     0.000     0.000     0.000     3.000     1.000     9.000 115
     0.336     0.043    -0.248     0.122     0.622    -0.442     2.076     0.554    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.003     0.000     0.030     0.011     0.000     0.000     0.000     0.002     0.001     0.000     0.000     0.000     0.000     0.000     0.036     0.917     4.000     4.000    16.000  30
     0.216     0.166     0.765     1.372    -0.217    -0.357     0.233     0.874    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.003     0.041     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.001     0.000     0.000     0.001     0.952     4.000     4.000    16.000  30
     1.624     1.988     0.473    -0.200    -0.186    -0.569     1.060     0.797    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.010     0.000     0.033     0.001     0.001     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.355     0.598     4.000     4.000    16.000  30
     1.159     0.563     0.580    -0.305     0.484    -0.924     0.520     0.497    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.034     0.001     0.005     0.003     0.001     0.001     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.101     0.016     0.835     4.000     4.000    16.000  30
     0.149     0.139     0.210     1.045    -0.431     1.154     0.772     0.516    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.024     0.020     0.000     0.000     0.000     0.002     0.000     0.000     0.001     0.000     0.000     0.000     0.016     0.937     4.000     4.000    16.000  30
     0.575     0.643    -1.009     0.877    -0.415     0.677     1.396     0.945    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.036     0.007     0.000     0.000     0.000     0.002     0.000     0.000     0.001     0.000     0.000     0.000     0.060     0.893     4.000     4.000    16.000  30
    -0.276     0.332    -0.609    -0.210     0.659     1.015    -0.413     1.220    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.001     0.000     0.016     0.450     0.010     0.054     0.265     0.143     0.041     0.004     0.000     0.003     0.001     0.010     2.000     2.000     6.000  35
    -1.073     0.150    -0.034    -0.607     0.657    -0.647    -0.027     1.981    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.001     0.000     0.016     0.458     0.004     0.053     0.275     0.158     0.016     0.005     0.000     0.003     0.000     0.010     2.000     2.000     6.000  35
     0.136    -0.306     0.122    -0.411     0.973     0.141    -0.635     0.586    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.001     0.000     0.000     0.007     0.515     0.000     0.008     0.181     0.269     0.003     0.001     0.000     0.009     0.000     0.004     2.000     2.000     6.000  35
    -1.286    -0.156    -0.063     0.515     0.819    -0.636    -0.699    -1.493    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.002     0.000     0.000     0.000     0.527     0.000     0.003     0.001     0.452     0.001     0.001     0.000     0.011     0.000     0.002     2.000     2.000     6.000  35
    -1.631     0.278    -0.385    -0.358     0.008     2.024     0.166     0.081    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.002     0.000     0.243     0.000     0.180     0.108     0.383     0.000     0.070     0.001     0.000     0.000     0.005     0.008     2.000     1.000     5.000  35
    -1.365    -1.115    -1.671    -0.491     0.428    -0.159     0.059     0.305    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.001     0.000     0.000     0.000     0.054     0.412     0.003     0.061     0.388     0.058     0.006     0.002     0.000     0.003     0.000     0.010     2.000     2.000     6.000  35
    -1.418     1.029     0.375    -0.431     0.145    -0.977     2.571    -0.086    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.209     0.000     0.783     0.007     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000 131
     0.721     1.131    -0.814     0.862    -0.305    -0.835     3.250    -0.508    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.982     0.017     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000 131
     0.548     1.388    -0.278    -0.026    -0.389    -0.479     4.730    -0.521    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.999     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000 131
    -1.671     1.190    -0.882    -0.235    -1.674    -0.054     2.556    -0.502    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.999     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000 131
    -0.249     0.825     0.024    -0.323    -1.150     0.660     4.603    -0.418    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.999     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000 131
    -0.847     1.656     0.200    -0.330    -0.838    -0.330     3.811    -0.162    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.999     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000 131
    -0.900    -1.619    -0.219     0.874     0.068     0.212     0.233     0.170    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.196     2.000     4.000     8.000  50
     1.013    -1.742     0.463    -0.051     0.938    -0.403    -1.285     1.745    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.790     0.000     0.014     0.000     0.000     0.000     0.000     0.000     0.135     0.000     0.061     2.000     2.000     6.000  50
    -1.166    -1.555    -1.369    -0.227     0.944     0.846    -1.267     1.489    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.001     0.771     0.002     0.030     0.000     0.000     0.000     0.000     0.000     0.097     0.002     0.098     2.000     2.000     6.000  50
     1.478    -1.104    -0.629     0.469     0.453    -0.046    -0.764    -0.930    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.779     0.000     0.024     0.000     0.000     0.000     0.000     0.000     0.109     0.000     0.087     2.000     2.000     6.000  50
    -0.701    -0.258    -1.116     0.117     0.935    -0.594     1.028     1.085    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.015     0.211     0.022     0.555     0.000     0.000     0.000     0.000     0.000     0.003     0.003     0.190     2.000     4.000     8.000  50
     1.080    -0.070     0.161    -0.082     0.569     0.721    -0.680     1.476    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.004     0.736     0.002     0.061     0.000     0.000     0.000     0.000     0.000     0.061     0.002     0.133     2.000     2.000     6.000  50
     0.973    -0.574     0.083     1.915     0.882    -1.094    -0.931    -0.105    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.598     0.000     0.182     0.000     0.000     0.000     0.000     0.000     0.025     0.000     0.195     2.000     2.000     6.000 121
    -0.329    -0.558    -0.404     0.884     0.722    -0.727     0.383     0.516    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237    -0.334    -0.466    -0.005   -10.426    -1.883    -2.237     0.000     0.000     0.000     0.000     0.000     0.536     0.001     0.245     0.000     0.000     0.000     0.000     0.000     0.017     0.000     0.202     2.000     2.000     6.000 121
