     2.277     2.108     1.482    -0.113    -0.119     0.194     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.004     0.827     0.025     0.000     0.018     0.000     0.001     0.000     0.000     0.001     0.003     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.008     0.038     0.000     0.003     0.000     0.068     0.000     0.000     0.001     1.000     2.000     2.000 102
    -0.611    -0.360     0.602     0.020    -0.443    -1.125     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.003     0.723     0.029     0.000     0.119     0.000     0.000     0.000     0.000     0.002     0.002     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.001     0.000     0.005     0.031     0.000     0.013     0.000     0.061     0.000     0.002     0.005     1.000     2.000     2.000 102
    -0.747     0.868    -0.435     0.483     1.022     0.194     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.001     0.705     0.140     0.028     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.003     0.000     0.000     0.001     0.000     0.000     0.002     0.047     0.000     0.000     0.000     0.016     0.000     0.053     0.000     1.000     2.000     2.000 102
     1.092    -0.467     0.015     1.060    -0.500    -1.259     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.794     0.001     0.000     0.079     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000     0.002     0.000     0.002     0.000     0.000     0.000     0.003     0.000     0.018     0.003     0.000     0.028     0.000     0.063     0.000     0.002     0.003     1.000     2.000     2.000 102
    -1.809     1.271    -0.963     0.180     1.148    -0.754     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.681     0.145     0.048     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.001     0.000     0.001     0.002     0.000     0.000     0.001     0.048     0.000     0.000     0.000     0.010     0.000     0.059     0.000     1.000     2.000     2.000 102
     0.751     1.587     0.416     1.044    -0.804    -0.280     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.002     0.004     0.000     0.000     0.004     0.000     0.751     0.000     0.009     0.004     0.222     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     4.000     1.000    16.000 124
     0.956     0.622    -1.334    -0.808    -0.628     1.193     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.001     0.000     0.000     0.007     0.000     0.915     0.000     0.002     0.037     0.030     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     4.000     1.000    16.000 124
     1.378     0.048     0.201    -0.756    -0.780     0.137     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000     0.002     0.000     0.896     0.000     0.006     0.002     0.081     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     4.000     1.000    16.000 124
    -0.148     0.123     0.015     0.617    -0.703     1.373     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.003     0.000     0.000     0.005     0.000     0.939     0.000     0.001     0.009     0.036     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.002     0.000     4.000     1.000    16.000 124
    -0.393     0.509    -0.464    -0.895    -0.224     1.398     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.001     0.003     0.000     0.000     0.005     0.000     0.968     0.000     0.002     0.011     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     4.000     1.000    16.000 124
     1.392     0.101    -0.014    -0.334    -0.037    -1.010     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.039     0.002     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.118     0.809     0.000     0.029     0.000     0.000     0.000     0.000     0.000     5.000     3.000    23.000 130
    -0.134     0.815    -0.982    -0.844     2.281    -0.926     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.000     0.040     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.957     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000     3.000    23.000 130
    -0.774     0.311    -0.738     1.409    -1.056    -1.131     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.032     0.000     0.000     0.009     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.181     0.028     0.000     0.748     0.000     0.000     0.000     0.000     0.000     5.000     5.000    25.000 130
     1.065     0.209     0.348    -2.022     0.503    -0.741     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.001     0.026     0.014     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.012     0.942     0.000     0.002     0.000     0.000     0.000     0.000     0.000     5.000     3.000    23.000 130
     0.220     0.697     0.445    -1.487     1.035    -0.113     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.007     0.033     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.955     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000     3.000    23.000 130
    -0.475    -0.140    -0.445    -0.617     1.514    -0.645     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.010     0.049     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.160     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.678     0.000     0.000     0.000     0.006     0.000     0.094     0.000     5.000     3.000    23.000 134
    -1.333     0.911    -0.611    -1.101     0.133     0.880     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.003     0.030     0.018     0.008     0.001     0.000     0.000     0.000     0.000     0.000     0.019     0.000     0.000     0.141     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.008     0.667     0.000     0.003     0.000     0.004     0.000     0.096     0.000     5.000     3.000    23.000 134
    -0.434     0.745    -0.611     1.096     1.226    -0.862     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.057     0.002     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.160     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.102     0.577     0.000     0.000     0.000     0.035     0.000     0.065     0.000     5.000     3.000    23.000 134
     0.166    -0.500    -0.855    -0.113     1.088    -0.529     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.042     0.016     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.159     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.667     0.000     0.000     0.000     0.017     0.000     0.082     0.000     5.000     3.000    23.000 134
     0.016     0.160     0.357     0.401     0.736    -1.176     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.057     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.040     0.000     0.000     0.120     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.062     0.617     0.000     0.000     0.000     0.094     0.000     0.006     0.000     5.000     3.000    23.000 134
    -0.761    -0.022     0.299     1.970    -1.574    -0.632     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.528     0.000     0.004     0.409     0.000     0.001     0.000     0.000     0.044     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.011     0.000     0.001     0.000     0.001     0.000     1.000     2.000     2.000  62
     0.574     0.831     1.570     1.147    -1.451    -1.413     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.426     0.002     0.000     0.513     0.000     0.000     0.000     0.000     0.045     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.011     0.000     0.001     0.000     0.000     0.001     1.000     5.000     5.000  62
    -1.115     1.936    -0.278     0.365     0.044    -0.414     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.002     0.856     0.078     0.003     0.002     0.002     0.031     0.004     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.011     0.000     0.000     0.000     0.002     0.000     0.000     0.000     1.000     2.000     2.000  62
     0.452    -0.221     0.191    -0.448    -0.188    -2.310     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.004     0.743     0.055     0.000     0.139     0.001     0.003     0.000     0.000     0.042     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.009     0.000     0.002     0.000     0.002     0.000     0.000     0.000     1.000     2.000     2.000  62
     0.806     0.874    -0.513     1.739    -0.367    -1.356     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.918     0.000     0.001     0.022     0.000     0.014     0.000     0.000     0.030     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.000     0.000     0.003     0.000     0.002     0.000     0.000     0.000     1.000     2.000     2.000  62
    -0.706     0.262     0.103     0.036     0.660    -1.099     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.001     0.824     0.114     0.002     0.000     0.002     0.035     0.007     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.011     0.000     0.000     0.000     0.002     0.000     0.000     0.000     1.000     2.000     2.000  62
     0.098    -0.923     1.257     1.749    -0.510     0.041     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.008     0.000     0.000     0.004     0.001     0.024     0.000     0.000     0.962     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     5.000    10.000  64
     0.983    -0.720    -1.080     0.972    -0.580    -0.497     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.010     0.000     0.000     0.001     0.002     0.070     0.000     0.000     0.915     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     5.000    10.000  64
     0.997    -0.939     0.396     1.358    -0.269    -0.273     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.011     0.000     0.000     0.001     0.005     0.145     0.000     0.000     0.837     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     5.000    10.000  64
     1.841     0.917     1.619     1.163    -1.062     0.976     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.006     0.000     0.000     0.006     0.002     0.011     0.000     0.000     0.974     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     5.000    10.000  64
    -0.120     0.348     1.677    -0.021    -0.411     1.097     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.007     0.000     0.000     0.004     0.051     0.020     0.002     0.000     0.914     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     5.000    10.000  64
     1.174    -0.972     2.098     0.720    -0.976    -0.600     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.002     0.000     0.000     0.010     0.000     0.002     0.000     0.000     0.985     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     5.000    10.000  64
    -0.829     0.273    -0.298    -1.060     0.160     0.041     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.002     0.001     0.000     0.000     0.004     0.004     0.003     0.000     0.005     0.006     0.000     0.000     0.024     0.000     0.841     0.000     0.020     0.018     0.004     0.000     0.001     0.066     0.000     0.000     0.000     0.000     0.000     0.001     0.000     4.000     1.000    16.000   2
    -0.297     0.171     1.404    -0.489    -0.644     0.495     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.015     0.029     0.000     0.000     0.000     0.001     0.791     0.000     0.004     0.000     0.087     0.000     0.002     0.047     0.000     0.019     0.000     0.001     0.000     0.000     0.000     4.000     1.000    16.000   2
    -0.597     0.488    -0.405    -1.173    -0.232     0.354     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.001     0.000     0.000     0.003     0.001     0.001     0.000     0.010     0.008     0.000     0.000     0.023     0.000     0.849     0.000     0.010     0.014     0.009     0.000     0.001     0.066     0.000     0.001     0.000     0.000     0.000     0.001     0.000     4.000     1.000    16.000   2
    -0.665    -0.167    -0.533    -0.139    -1.096     0.021     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.016     0.004     0.000     0.000     0.027     0.000     0.671     0.000     0.008     0.028     0.175     0.000     0.002     0.048     0.000     0.017     0.000     0.000     0.000     0.001     0.000     4.000     1.000    16.000   2
    -1.305    -0.140    -0.132    -1.374    -0.761    -1.279     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.016     0.009     0.000     0.000     0.020     0.002     0.593     0.000     0.007     0.007     0.275     0.000     0.001     0.040     0.000     0.026     0.000     0.000     0.000     0.000     0.000     4.000     1.000    16.000   2
     0.043     0.793    -1.285    -1.425    -0.814    -0.184     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.015     0.002     0.000     0.000     0.029     0.000     0.687     0.000     0.018     0.058     0.119     0.000     0.001     0.060     0.000     0.007     0.000     0.000     0.000     0.001     0.000     4.000     1.000    16.000   2
    -0.134     0.123     2.626    -0.993    -0.977    -0.369     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.001     0.035     0.003     0.000     0.855     0.000     0.000     0.000     0.000     0.005     0.002     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.009     0.000     0.006     0.000     0.000     0.074     1.000     5.000     5.000 115
     0.138     0.949    -0.347     1.512    -0.067    -0.933     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.887     0.001     0.001     0.005     0.000     0.003     0.000     0.000     0.001     0.000     0.000     0.000     0.009     0.000     0.002     0.000     0.000     0.000     0.001     0.000     0.008     0.001     0.000     0.001     0.000     0.071     0.000     0.008     0.000     1.000     2.000     2.000 115
     1.037    -0.033    -0.591     0.062     1.957     0.265     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.108     0.691     0.095     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.000     0.000     0.001     0.002     0.000     0.000     0.000     0.009     0.000     0.000     0.000     0.001     0.000     0.078     0.000     1.000     3.000     3.000 115
     0.929    -0.682     0.074    -0.880    -0.093    -0.228     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.016     0.719     0.111     0.003     0.046     0.001     0.001     0.000     0.000     0.003     0.006     0.000     0.000     0.003     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.000     0.000     0.057     0.000     0.021     0.002     1.000     2.000     2.000 115
    -0.720    -0.537    -1.373     1.389    -0.245     0.399     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.001     0.770     0.000     0.054     0.069     0.000     0.001     0.000     0.000     0.004     0.000     0.000     0.000     0.009     0.000     0.001     0.000     0.000     0.001     0.001     0.000     0.004     0.000     0.000     0.005     0.000     0.011     0.000     0.067     0.001     1.000     2.000     2.000 115
     0.615     0.257     0.035     0.725    -0.070     0.009     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.001     0.875     0.009     0.001     0.007     0.000     0.003     0.000     0.000     0.002     0.003     0.000     0.000     0.006     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.004     0.005     0.000     0.000     0.000     0.071     0.000     0.008     0.000     1.000     2.000     2.000 115
     0.356     0.042    -0.249     0.869     2.075     0.559     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.002     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.000     0.000     0.000     0.001     0.007     0.000     0.000     0.003     0.965     0.000     0.000     0.000     0.000     0.000     0.002     0.000     5.000     3.000    23.000  30
     0.234     0.166     0.768    -0.869     0.231     0.880     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.003     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.000     0.000     0.002     0.000     0.008     0.000     0.000     0.000     0.000     0.003     0.012     0.949     0.000     0.004     0.000     0.002     0.000     0.001     0.000     5.000     3.000    23.000  30
     1.678     1.990     0.475    -0.823     1.059     0.803     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.001     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.000     0.008     0.000     0.007     0.000     0.001     0.000     0.000     0.000     0.002     0.966     0.000     0.000     0.000     0.001     0.000     0.001     0.000     5.000     3.000    23.000  30
     1.201     0.563     0.582     0.756     0.518     0.502     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     1.772     1.933     1.876     2.315     2.163   -26.494     2.483   -24.591     2.974     0.000     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.000     0.008     0.000     0.008     0.000     0.000     0.000     0.000     0.001     0.306     0.657     0.000     0.003     0.000     0.002     0.000     0.000     0.000     5.000     3.000    23.000  30
