     1.092    -0.467     0.015     1.060    -0.500    -1.259    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.003     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.343     0.648     0.002     0.000     0.000     0.001     0.000     0.000     4.000     4.000    19.000  999 102
    -1.809     1.271    -0.963     0.180     1.148    -0.754    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.004     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.731     0.262     0.001     0.000     0.000     0.001     0.000     4.000     4.000    19.000 1000 102
     0.751     1.587     0.416     1.044    -0.804    -0.280    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.001     0.000     0.713     0.236     0.000     0.009     0.024     0.000     0.002     0.005     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.005     0.000     0.000     2.000     2.000     7.000 1519 124
     0.956     0.622    -1.334    -0.808    -0.628     1.193    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.001     0.000     0.904     0.021     0.000     0.032     0.030     0.000     0.000     0.000     0.001     0.000     0.000     0.001     0.001     0.002     0.001     0.001     0.004     0.000     0.000     2.000     2.000     7.000 1520 124
     1.378     0.048     0.201    -0.756    -0.780     0.137    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.001     0.000     0.888     0.066     0.000     0.004     0.024     0.000     0.004     0.002     0.001     0.000     0.000     0.001     0.003     0.000     0.000     0.000     0.005     0.000     0.000     2.000     2.000     7.000 1521 124
    -0.148     0.123     0.015     0.617    -0.703     1.373    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.001     0.000     0.922     0.027     0.000     0.008     0.030     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.001     0.000     0.000     0.004     0.000     0.000     2.000     2.000     7.000 1522 124
    -0.393     0.509    -0.464    -0.895    -0.224     1.398    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.001     0.000     0.925     0.002     0.000     0.031     0.030     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.001     0.003     0.002     0.002     0.002     0.000     0.000     2.000     2.000     7.000 1523 124
     1.392     0.101    -0.014    -0.334    -0.037    -1.010    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.004     0.000     0.000     0.000     0.010     0.000     0.005     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.025     0.944     0.010     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000 1635 130
    -0.134     0.815    -0.982    -0.844     2.281    -0.926    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.015     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.130     0.849     0.000     0.000     0.000     0.000     0.000     4.000     5.000    20.000 1636 130
    -0.774     0.311    -0.738     1.409    -1.056    -1.131    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.012     0.000     0.001     0.000     0.001     0.000     0.001     0.004     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.586     0.380     0.012     0.000     0.000     0.000     0.000     0.000     4.000     3.000    18.000 1637 130
     1.065     0.209     0.348    -2.022     0.503    -0.741    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.013     0.000     0.005     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.952     0.025     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000 1638 130
     0.220     0.697     0.445    -1.487     1.035    -0.113    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.015     0.000     0.004     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.894     0.085     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000 1639 130
    -0.475    -0.140    -0.445    -0.617     1.514    -0.645    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.204     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.469     0.323     0.000     0.000     0.000     0.000     0.000     4.000     5.000    20.000 1670 134
    -1.333     0.911    -0.611    -1.101     0.133     0.880    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.038     0.000     0.000     0.000     0.167     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.302     0.485     0.000     0.000     0.000     0.000     0.000     4.000     5.000    20.000 1671 134
    -0.434     0.745    -0.611     1.096     1.226    -0.862    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.016     0.000     0.000     0.000     0.190     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.724     0.067     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000 1672 134
     0.166    -0.500    -0.855    -0.113     1.088    -0.529    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.009     0.000     0.000     0.000     0.197     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.609     0.182     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000 1673 134
     0.016     0.160     0.357     0.401     0.736    -1.176    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.029     0.000     0.000     0.000     0.176     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.784     0.008     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000 1674 134
    -0.761    -0.022     0.299     1.970    -1.574    -0.632    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.003     0.000     0.001     0.000     0.000     0.000     0.000     0.722     0.204     0.002     0.000     0.000     0.067     0.000     0.000     4.000     3.000    18.000  418  62
     0.574     0.831     1.570     1.147    -1.451    -1.413    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.694     0.234     0.000     0.000     0.000     0.068     0.000     0.000     4.000     3.000    18.000  419  62
    -1.115     1.936    -0.278     0.365     0.044    -0.414    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.871     0.054     0.018     0.004     0.014     0.033     0.000     4.000     4.000    19.000  420  62
     0.452    -0.221     0.191    -0.448    -0.188    -2.310    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.185     0.736     0.007     0.001     0.001     0.064     0.002     0.000     4.000     4.000    19.000  421  62
     0.806     0.874    -0.513     1.739    -0.367    -1.356    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.124     0.800     0.004     0.003     0.000     0.061     0.003     0.000     4.000     4.000    19.000  422  62
    -0.706     0.262     0.103     0.036     0.660    -1.099    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.003     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.901     0.027     0.005     0.004     0.004     0.054     0.000     4.000     4.000    19.000  423  62
     0.098    -0.923     1.257     1.749    -0.510     0.041    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.001     0.001     0.993     0.003     0.000     5.000     3.000    23.000  434  64
     0.983    -0.720    -1.080     0.972    -0.580    -0.497    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.032     0.003     0.957     0.007     0.000     5.000     3.000    23.000  435  64
     0.997    -0.939     0.396     1.358    -0.269    -0.273    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.008     0.006     0.964     0.020     0.000     5.000     3.000    23.000  436  64
     1.841     0.917     1.619     1.163    -1.062     0.976    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.002     0.994     0.002     0.000     5.000     3.000    23.000  437  64
    -0.120     0.348     1.677    -0.021    -0.411     1.097    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.068     0.920     0.010     0.000     5.000     3.000    23.000  438  64
     1.174    -0.972     2.098     0.720    -0.976    -0.600    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.998     0.000     0.000     5.000     3.000    23.000  439  64
    -0.829     0.273    -0.298    -1.060     0.160     0.041    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.007     0.000     0.771     0.003     0.000     0.066     0.081     0.000     0.000     0.002     0.007     0.000     0.000     0.000     0.030     0.008     0.006     0.005     0.007     0.006     0.000     2.000     2.000     7.000    2   2
    -0.297     0.171     1.404    -0.489    -0.644     0.495    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.005     0.000     0.001     0.000     0.777     0.063     0.000     0.000     0.032     0.001     0.045     0.012     0.000     0.000     0.000     0.014     0.024     0.000     0.000     0.001     0.023     0.000     0.000     2.000     2.000     7.000    3   2
    -0.597     0.488    -0.405    -1.173    -0.232     0.354    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.006     0.000     0.784     0.007     0.000     0.048     0.084     0.000     0.000     0.001     0.005     0.000     0.000     0.001     0.026     0.011     0.005     0.004     0.013     0.002     0.000     2.000     2.000     7.000    4   2
    -0.665    -0.167    -0.533    -0.139    -1.096     0.021    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.003     0.000     0.000     0.000     0.005     0.000     0.670     0.136     0.000     0.035     0.086     0.000     0.002     0.000     0.002     0.000     0.000     0.014     0.018     0.006     0.001     0.000     0.022     0.000     0.000     2.000     2.000     7.000    5   2
    -1.305    -0.140    -0.132    -1.374    -0.761    -1.279    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.004     0.000     0.000     0.000     0.003     0.000     0.609     0.216     0.000     0.014     0.084     0.000     0.005     0.001     0.001     0.000     0.000     0.018     0.018     0.002     0.000     0.000     0.023     0.000     0.000     2.000     2.000     7.000    6   2
     0.043     0.793    -1.285    -1.425    -0.814    -0.184    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.003     0.000     0.000     0.000     0.005     0.000     0.658     0.091     0.000     0.092     0.087     0.000     0.001     0.000     0.002     0.000     0.000     0.007     0.021     0.010     0.003     0.000     0.020     0.000     0.000     2.000     2.000     7.000    7   2
    -0.134     0.123     2.626    -0.993    -0.977    -0.369    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.011     0.000     0.000     0.000     0.001     0.008     0.000     0.000     0.000     0.000     0.060     0.000     0.000     0.000     0.000     0.871     0.044     0.000     0.000     0.000     0.003     0.000     0.000     4.000     3.000    18.000 1389 115
     0.138     0.949    -0.347     1.512    -0.067    -0.933    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.008     0.000     0.000     0.000     0.003     0.000     0.007     0.002     0.000     0.001     0.057     0.000     0.000     0.002     0.000     0.000     0.000     0.020     0.888     0.008     0.000     0.000     0.002     0.001     0.000     4.000     4.000    19.000 1390 115
     1.037    -0.033    -0.591     0.062     1.957     0.265    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.011     0.000     0.000     0.000     0.000     0.010     0.004     0.000     0.000     0.003     0.054     0.000     0.000     0.000     0.330     0.585     0.000     0.000     0.000     0.003     0.000     4.000     5.000    20.000 1391 115
     0.929    -0.682     0.074    -0.880    -0.093    -0.228    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.002     0.000     0.000     0.000     0.008     0.000     0.010     0.000     0.000     0.000     0.052     0.000     0.002     0.005     0.002     0.000     0.000     0.047     0.834     0.034     0.000     0.000     0.003     0.000     0.000     4.000     4.000    19.000 1392 115
    -0.720    -0.537    -1.373     1.389    -0.245     0.399    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.010     0.000     0.000     0.000     0.001     0.000     0.006     0.003     0.000     0.000     0.060     0.000     0.000     0.000     0.000     0.000     0.000     0.385     0.455     0.076     0.001     0.000     0.002     0.000     0.000     4.000     4.000    19.000 1393 115
     0.615     0.257     0.035     0.725    -0.070     0.009    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.004     0.000     0.000     0.000     0.007     0.000     0.009     0.000     0.000     0.000     0.053     0.000     0.001     0.005     0.001     0.000     0.000     0.020     0.879     0.016     0.000     0.000     0.002     0.001     0.000     4.000     4.000    19.000 1394 115
     0.356     0.042    -0.249     0.869     2.075     0.559    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.047     0.000     0.000     0.000     0.000     0.036     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.319     0.598     0.000     0.000     0.000     0.000     0.000     4.000     5.000    20.000  143  30
     0.234     0.166     0.768    -0.869     0.231     0.880    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.006     0.000     0.000     0.000     0.041     0.000     0.036     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.865     0.042     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000  144  30
     1.678     1.990     0.475    -0.823     1.059     0.803    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.047     0.000     0.032     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.846     0.071     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000  145  30
     1.201     0.563     0.582     0.756     0.518     0.502    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.010     0.000     0.000     0.000     0.037     0.000     0.035     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.908     0.008     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000  146  30
     0.166     0.139     0.211    -0.093     0.770     0.521    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.002     0.000     0.000     0.000     0.045     0.000     0.033     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.819     0.097     0.000     0.000     0.000     0.000     0.000     4.000     4.000    19.000  147  30
     0.602     0.643    -1.012    -0.216     1.395     0.950    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.000     0.000     0.000     0.000     0.047     0.000     0.006     0.000     0.000     0.030     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.226     0.690     0.000     0.000     0.000     0.000     0.000     4.000     5.000    20.000  148  30
    -0.270     0.332    -0.611     0.206    -0.415     1.225    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.002     0.000     0.037     0.000     0.000     0.001     0.936     0.000     0.002     0.002     0.018     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000    11.000  183  35
    -1.088     0.150    -0.034     0.525    -0.029     1.988    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.002     0.000     0.000     0.000     0.001     0.000     0.038     0.000     0.000     0.000     0.949     0.000     0.001     0.000     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000    11.000  184  35
     0.152    -0.306     0.123     0.586    -0.637     0.591    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.001     0.000     0.035     0.003     0.000     0.000     0.892     0.001     0.039     0.016     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000    11.000  185  35
    -1.305    -0.156    -0.063     0.499    -0.701    -1.490    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.002     0.000     0.000     0.000     0.000     0.000     0.017     0.021     0.000     0.000     0.875     0.000     0.070     0.011     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000    11.000  186  35
    -1.660     0.278    -0.386    -0.201     0.164     0.085    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670    -0.386     0.477    -0.056     0.622    24.683    24.308    27.952    24.670     0.001     0.000     0.000     0.000     0.002     0.000     0.035     0.000     0.000     0.003     0.925     0.000     0.001     0.009     0.023     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000    11.000  187  35
