     2.277     2.108     1.482    -0.113    -0.119     0.194     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.962     0.000     0.031     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     2.000     3.000     8.000 102
    -0.611    -0.360     0.602     0.020    -0.443    -1.125     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.771     0.003     0.219     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     8.000 102
    -0.747     0.868    -0.435     0.483     1.022     0.194     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.761     0.232     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     8.000 102
     1.092    -0.467     0.015     1.060    -0.500    -1.259     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.628     0.003     0.361     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.002     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     8.000 102
    -1.809     1.271    -0.963     0.180     1.148    -0.754     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.766     0.227     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     8.000 102
     0.751     1.587     0.416     1.044    -0.804    -0.280     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.001     0.000     0.005     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.715     0.000     0.005     0.241     0.000     0.004     0.000     0.002     0.000     0.017     0.001     0.000     0.000     0.003     0.001     0.000     0.002     0.000     0.000     4.000     2.000    17.000 124
     0.956     0.622    -1.334    -0.808    -0.628     1.193     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.001     0.001     0.000     0.000     0.004     0.000     0.000     0.001     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.912     0.000     0.022     0.026     0.000     0.002     0.000     0.004     0.000     0.020     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     4.000     2.000    17.000 124
     1.378     0.048     0.201    -0.756    -0.780     0.137     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.006     0.000     0.000     0.002     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.883     0.000     0.003     0.074     0.000     0.005     0.000     0.001     0.000     0.011     0.006     0.000     0.000     0.003     0.001     0.000     0.001     0.000     0.000     4.000     2.000    17.000 124
    -0.148     0.123     0.015     0.617    -0.703     1.373     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.001     0.000     0.000     0.005     0.000     0.000     0.002     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.923     0.000     0.005     0.033     0.000     0.004     0.000     0.002     0.000     0.018     0.001     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     4.000     2.000    17.000 124
    -0.393     0.509    -0.464    -0.895    -0.224     1.398     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.001     0.003     0.000     0.000     0.002     0.000     0.000     0.001     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.942     0.000     0.017     0.002     0.000     0.003     0.000     0.003     0.000     0.019     0.002     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     4.000     2.000    17.000 124
     1.392     0.101    -0.014    -0.334    -0.037    -1.010     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.942     0.013     0.029     0.002     0.000     0.000     0.003     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.002     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.002     0.000     0.000     2.000     3.000     8.000 130
    -0.134     0.815    -0.982    -0.844     2.281    -0.926     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.123     0.861     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     2.000     4.000     9.000 130
    -0.774     0.311    -0.738     1.409    -1.056    -1.131     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.412     0.008     0.564     0.005     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.004     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.000     2.000     5.000    10.000 130
     1.065     0.209     0.348    -2.022     0.503    -0.741     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.962     0.021     0.002     0.001     0.000     0.000     0.004     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     2.000     3.000     8.000 130
     0.220     0.697     0.445    -1.487     1.035    -0.113     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.918     0.066     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.004     0.000     0.001     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.000     2.000     3.000     8.000 130
    -0.475    -0.140    -0.445    -0.617     1.514    -0.645     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.428     0.316     0.000     0.001     0.000     0.000     0.050     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.199     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.004     0.000     2.000     4.000     9.000 134
    -1.333     0.911    -0.611    -1.101     0.133     0.880     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.368     0.370     0.005     0.025     0.000     0.000     0.026     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.042     0.000     0.157     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.001     0.000     2.000     4.000     9.000 134
    -0.434     0.745    -0.611     1.096     1.226    -0.862     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.679     0.065     0.000     0.009     0.000     0.000     0.042     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.198     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.003     0.001     0.000     2.000     3.000     8.000 134
     0.166    -0.500    -0.855    -0.113     1.088    -0.529     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.550     0.194     0.000     0.005     0.000     0.000     0.046     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.196     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.001     0.002     0.000     2.000     3.000     8.000 134
     0.016     0.160     0.357     0.401     0.736    -1.176     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.737     0.007     0.000     0.013     0.000     0.000     0.038     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.051     0.000     0.148     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.005     0.000     0.000     2.000     3.000     8.000 134
    -0.761    -0.022     0.299     1.970    -1.574    -0.632     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.051     0.000     0.000     0.220     0.001     0.724     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     5.000    10.000  62
     0.574     0.831     1.570     1.147    -1.451    -1.413     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.051     0.000     0.000     0.252     0.000     0.694     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.001     2.000     5.000    10.000  62
    -1.115     1.936    -0.278     0.365     0.044    -0.414     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.012     0.004     0.027     0.000     0.009     0.000     0.000     0.913     0.031     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     8.000  62
     0.452    -0.221     0.191    -0.448    -0.188    -2.310     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.001     0.001     0.000     0.048     0.000     0.000     0.745     0.005     0.196     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     8.000  62
     0.806     0.874    -0.513     1.739    -0.367    -1.356     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.002     0.000     0.002     0.000     0.046     0.000     0.000     0.824     0.003     0.118     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     2.000     3.000     8.000  62
    -0.706     0.262     0.103     0.036     0.660    -1.099     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.003     0.004     0.041     0.000     0.003     0.000     0.000     0.922     0.023     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     8.000  62
     0.098    -0.923     1.257     1.749    -0.510     0.041     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.001     0.003     0.000     0.994     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     5.000     5.000  64
     0.983    -0.720    -1.080     0.972    -0.580    -0.497     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.028     0.003     0.006     0.000     0.960     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     5.000     5.000  64
     0.997    -0.939     0.396     1.358    -0.269    -0.273     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.005     0.007     0.018     0.000     0.968     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     5.000     5.000  64
     1.841     0.917     1.619     1.163    -1.062     0.976     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.002     0.001     0.000     0.994     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     5.000     5.000  64
    -0.120     0.348     1.677    -0.021    -0.411     1.097     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.078     0.010     0.000     0.910     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     5.000     5.000  64
     1.174    -0.972     2.098     0.720    -0.976    -0.600     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.997     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     5.000     5.000  64
    -0.829     0.273    -0.298    -1.060     0.160     0.041     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.004     0.005     0.004     0.000     0.005     0.000     0.000     0.020     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.777     0.000     0.034     0.003     0.000     0.004     0.000     0.010     0.000     0.116     0.006     0.000     0.001     0.000     0.005     0.000     0.001     0.001     0.000     4.000     2.000    17.000   2
    -0.297     0.171     1.404    -0.489    -0.644     0.495     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.001     0.000     0.000     0.016     0.000     0.000     0.015     0.000     0.009     0.000     0.000     0.000     0.000     0.000     0.000     0.749     0.000     0.000     0.065     0.000     0.013     0.000     0.000     0.000     0.011     0.070     0.000     0.000     0.043     0.000     0.000     0.004     0.000     0.003     4.000     2.000    17.000   2
    -0.597     0.488    -0.405    -1.173    -0.232     0.354     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.003     0.004     0.002     0.000     0.009     0.000     0.000     0.018     0.005     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.784     0.000     0.022     0.007     0.000     0.005     0.000     0.008     0.000     0.116     0.007     0.000     0.001     0.000     0.006     0.000     0.001     0.001     0.000     4.000     2.000    17.000   2
    -0.665    -0.167    -0.533    -0.139    -1.096     0.021     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.001     0.000     0.000     0.000     0.016     0.000     0.000     0.012     0.002     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.652     0.000     0.017     0.145     0.000     0.005     0.000     0.008     0.000     0.117     0.002     0.000     0.000     0.004     0.006     0.000     0.000     0.000     0.000     4.000     2.000    17.000   2
    -1.305    -0.140    -0.132    -1.374    -0.761    -1.279     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.017     0.000     0.000     0.013     0.001     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.617     0.000     0.005     0.193     0.000     0.009     0.000     0.004     0.000     0.113     0.003     0.000     0.000     0.007     0.006     0.000     0.001     0.000     0.001     4.000     2.000    17.000   2
     0.043     0.793    -1.285    -1.425    -0.814    -0.184     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.002     0.000     0.000     0.000     0.014     0.000     0.000     0.016     0.004     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.684     0.000     0.035     0.095     0.000     0.003     0.000     0.010     0.000     0.121     0.001     0.000     0.000     0.001     0.007     0.000     0.000     0.000     0.000     4.000     2.000    17.000   2
    -0.134     0.123     2.626    -0.993    -0.977    -0.369     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.056     0.000     0.892     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.000     0.000     0.001     0.000     0.028     2.000     5.000    10.000 115
     0.138     0.949    -0.347     1.512    -0.067    -0.933     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.922     0.007     0.019     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.012     0.000     0.000     0.000     0.000     0.020     0.000     0.008     0.000     0.000     2.000     3.000     8.000 115
     1.037    -0.033    -0.591     0.062     1.957     0.265     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.192     0.755     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.011     0.000     0.000     0.000     0.001     0.027     0.000     2.000     4.000     9.000 115
     0.929    -0.682     0.074    -0.880    -0.093    -0.228     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     2.347     2.938     1.079     2.756     1.796     2.186     2.889   -25.310     1.292     1.082     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.856     0.037     0.054     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.003     0.000     0.000     0.000     0.014     0.000     0.012     0.003     0.001     2.000     3.000     8.000 115
