1.49	12.71	6.64	13.63	873	10.19	54	356
2.66	9.76	2.59	11.69	1506	10.56	54	357
2.49	13.19	3.84	16.15	1486	12.31	54	358
2.68	12.52	3.75	12.67	2052	8.87	56	362
3.13	10.88	3.63	14.67	1820	8.85	56	363
3.18	11.03	3.58	14.8	2013	7.7	56	364
2.95	13.11	4.57	12.15	1358	12.08	56	365
3.56	14.24	2.98	12.08	1714	12.19	56	366
2.65	12.3	3.37	15.1	1927	10.59	56	367
1.41	14.22	4.69	15	640	8.28	56	368
1.94	10	3.82	12.15	1440	11.74	56	369
3.3	14.01	3.13	13.19	1820	12.2	56	370
2.63	16.4	4.99	10.79	3226	10.2	57	371
2.6	16.42	3.11	11.86	1577	10.08	57	372
3.58	16.15	5.07	11.96	1480	9.93	57	373
5.21	16.4	6.78	15.93	634	8.99	57	374
2.38	15.06	4.87	11.63	1806	9.14	57	375
2.72	14.72	3.43	12.7	992	7.56	57	376
2.69	12.53	6.32	14.29	854	6.79	57	377
2.16	15.3	4.38	11.8	1712	8.76	57	378
2.84	14.62	7.07	12.84	1231	10.8	57	379
2.22	16.98	6.58	11.56	1125	10.49	57	380
2.56	12.91	4.21	17.01	1875	9.28	58	381
2.44	14.38	3.84	13.48	2211	8.68	58	382
2.38	14.82	6.95	14.55	1093	9.88	58	383
2.52	15.14	7.81	13.82	832	10.58	58	384
3.03	14.89	5.07	14.98	1222	9.66	58	385
2.29	14.94	6.39	12.02	1439	9.17	58	386
1.32	15.9	5.35	13.01	1214	7.41	58	387
4.17	15.55	2.92	13.74	2875	11.48	58	388
1.44	13.23	4.09	16.52	1247	9.7	58	389
1.66	10.06	2.96	15.98	845	9.11	58	390
2.36	12.13	3.94	12.39	1905	8.56	59	391
2.6	13.89	4.72	12.72	1462	11.42	59	392
2.02	14.81	3.03	11.6	3362	10.02	59	393
2.16	15.05	3.72	11.94	1156	8.74	59	394
3.48	16.05	2.51	15.6	3302	10.24	59	395
2.93	13.36	3.4	12.48	2148	8.71	59	396
1.67	15.79	3.26	12.53	2514	7.8	59	397
3.59	14.14	3.11	14.65	3317	9.74	59	398
2.98	14.12	4.08	12.59	1374	11.5	59	399
2.27	18.16	2.21	12.29	3034	9.33	60	400
2.19	17.97	3.49	13.59	2237	8.81	60	401
2.48	17.48	1.94	11.95	4427	8.38	60	402
2.91	13.48	2.99	13.81	2441	9.14	60	403
1.92	15.74	2.98	14.08	1982	6.96	60	404
2.04	16.1	2.88	12.25	1665	10.87	60	405
3.05	15.32	3.42	13.6	2161	7.96	60	406
2.1	16.97	2.24	11.33	2233	9.05	60	407
2.49	14.36	3.18	12.23	2012	9.84	60	408
2.29	20.69	1.94	12.11	875	8.8	61	409
3.13	16.23	1.94	13.32	4288	9.91	61	410
3.08	15.06	2.82	12.13	3373	10.08	61	411
2.16	17.4	2.94	17.23	1155	7.88	61	412
3.06	18.87	2.52	13.16	1664	9.31	61	413
2.43	17.21	2.08	13.41	3416	9.78	61	414
2.54	15.8	3.59	12.33	1614	7.74	61	415
2.33	17.93	2.2	13.16	1634	9.79	61	416
1.6	17.8	3.2	12.67	3685	9.12	61	417
2.1	14.1	3.62	17.14	525	8.76	62	418
3.08	15.69	4.92	15.54	650	7.54	62	419
1.84	17.75	3.03	14.02	2175	9.1	62	420
2.99	13.73	3.51	12.44	1938	6.14	62	421
3.25	15.77	2.79	16.69	1756	7.63	62	422
2.14	14.63	3.42	13.38	2803	8.03	62	423
2.56	13.83	3.67	11.31	2422	11.93	63	424
2	14.18	3.33	11.98	1954	8.34	63	425
3.57	14.52	2.86	11.99	3112	11.34	63	426
3.07	13.58	4.75	9.81	3261	13.34	63	427
2.39	12.85	4.73	10.41	2218	11.9	63	428
2.63	12.08	4.3	15.28	2094	9.26	63	429
3.22	16.63	3.99	9.92	1804	13.03	63	430
3.54	14.92	3.74	13.76	2514	11.46	63	432
2.82	13.27	3.29	13.62	2585	11.95	63	433
2.73	12.42	4.6	16.71	1610	9.81	64	434
3.38	12.8	2.21	15.2	1539	8.97	64	435
3.39	12.39	3.72	15.95	1856	9.32	64	436
4.01	15.85	4.97	15.57	1047	11.27	64	437
2.57	14.79	5.03	13.27	1711	11.46	64	438
3.52	12.33	5.46	14.71	1135	8.81	64	439
2.67	19.16	1.8	12.1	2662	7.81	65	440
2.39	16.03	3.31	13.78	1422	8.09	65	441
3.21	12.82	4.56	12.7	811	6.54	65	442
2.89	17.1	3.49	12.76	2006	8.92	65	443
3.1	14.29	2.4	12.89	1001	7.99	65	444
1.75	16.29	3.62	13.51	1547	8.66	65	445
2.11	20.8	4.56	12.63	2327	11.13	65	446
2.81	15.29	3.59	14.2	641	10.45	65	447
1.75	20.91	3.79	11.77	1028	10.7	65	448
2.4	13.22	2.08	12.02	1830	7.38	65	449
4.57	13.97	4.31	14.91	1160	9.66	66	450
2.92	13.74	3.57	13.74	924	7.68	66	451
2.93	12.31	4.14	14.73	991	9.18	66	452
3.95	11.58	4.1	15.82	708	11.58	66	453
3.13	12.02	3.21	15.14	1215	11.11	66	454
4.42	10.06	3.48	17.48	1064	7.33	66	455
2.67	11.7	2.78	18.54	863	7.07	66	456
3.55	12.77	3.83	15.46	705	9.22	66	457
3.96	12.82	3.58	17.81	1061	7.82	66	458
1.64	14.8	1.64	11.21	669	9.27	66	459
1.38	13.48	3.91	13.32	1306	7.35	67	460
2.04	15.59	3.44	14.3	1860	9.19	67	461
2.41	12.99	3.46	12.94	2079	8.18	67	462
1.44	13.81	1.85	12.54	1731	9.24	67	463
2.55	13.74	1.61	13.42	2235	7.83	67	464
2.53	14.83	2.61	12.71	2495	8.54	67	465
1.93	12.99	2.2	13.44	2224	7.64	67	466
1.94	12.29	2.98	13.28	2214	8.22	67	467
1.7	13.34	1.82	12.17	2466	8.43	67	468
2.68	13.26	2.6	13.59	1192	9.98	67	469
2.72	14	3.26	11.76	3715	9.53	68	470
2.52	13.76	3.01	12.38	4716	9.9	68	471
2.65	12.81	2.57	12.47	3816	8.75	68	472
2.57	15.4	3.16	11.58	3928	10.06	68	473
2.07	14.04	3.56	11.33	1880	8.19	68	474
2.63	13.45	3.99	10.95	2357	7.89	68	475
2.77	12.47	2.98	13.91	5277	7.98	68	476
3.17	12.63	2.81	12.17	3278	8.57	68	477
2.77	11.54	2.61	12.73	4366	7.99	68	478
2.35	14.63	1.93	15.14	2378	9.34	69	479
2.72	15.55	4.12	12.67	1286	9.02	69	480
4.7	15.7	3.87	13.07	1936	11.52	69	481
3.27	13.81	2.78	12.18	2693	9.54	69	482
1.91	14.69	1.91	15.86	2566	8.34	69	483
3.07	13.47	2.3	15.55	1826	10.19	69	484
4.38	16	3.4	12.03	1737	9.33	69	485
3.62	16.14	2.65	12.37	2788	9.58	69	486
3.83	13.26	4.61	12.59	1930	12.69	70	487
3.06	13.42	4.02	11.72	2415	11.72	70	488
2.39	12.9	4.73	11.68	2303	11.25	70	489
3.62	12.28	3.31	11.83	2207	9.42	70	490
2.69	12.56	5.49	12.7	2078	10.83	70	491
2.4	12.16	4.99	12.44	2163	11.19	70	492
2.7	11.72	5.69	13.41	2073	10.85	70	493
2.36	15.7	3.43	10.91	3299	11.15	70	494
2.18	14.95	3.78	9.95	1880	13.78	70	495
2.75	13.79	3.59	9.8	1530	13.73	70	496
3.34	13.98	3.65	10.22	1889	12.28	70	497
3.88	11.3	3.49	10.97	1832	12.23	71	498
3.87	12.69	3.93	12.75	1474	9.91	71	499
3.9	14.52	2.83	14.14	1591	11.25	71	500
3.3	12.82	3.53	12.48	2605	11.13	71	501
3.08	13.41	4.77	11.53	1656	11.05	71	502
3.38	14.44	5.94	12.21	2424	11.01	71	503
3.1	11.39	3.05	14.45	1966	10.17	71	504
2.13	14.59	3.67	10.05	1035	13.62	71	505
2.79	15	3.56	10.54	1433	13.61	71	506
1.96	15.7	3.13	11.54	2045	9.78	72	507
2.65	14.42	3.23	12.83	2073	8.88	72	508
2.62	15.67	2.78	11.55	2520	11.19	72	509
1.18	16.15	3.38	11.49	1950	7.85	72	510
3.34	16.65	3.49	9.92	2006	10.37	72	511
3.41	17.27	3.41	13.48	1818	9.13	72	512
2.44	14.67	3.45	11.07	1970	9.64	72	513
2.64	15.02	3.11	11.84	1478	11.5	73	514
2.78	14.22	2.46	10.09	1259	8.66	73	515
2.22	18.33	3.49	12.07	2204	12.25	73	516
3.71	16.77	3.55	13.91	1294	11.51	73	517
3.61	12.85	3.4	12.85	942	9.98	73	518
4.43	18.29	3.54	9.93	2909	10.76	73	519
2.17	16.63	4.94	10.6	830	8.31	73	520
3.15	16.74	4.6	9.91	1523	11.56	73	521
1.67	13.74	3.03	13.81	2875	8.35	74	522
2.53	17.42	4.07	12.67	2801	9.1	74	523
2.19	16.05	3	12.42	2835	11.43	74	524
3.29	18.73	2.18	13.74	5690	10.97	74	525
1.43	16.29	3.15	16.32	2665	8.59	74	526
2.68	16.53	2.98	16.93	3025	8.69	74	527
1.91	15.45	2.26	15.8	1987	8.2	74	528
2.18	14.84	3.89	14.78	3113	6.75	74	529
2.2	13.18	3.79	12.48	2140	11.07	74	530
3	17.14	6.3	13.6	1698	9.72	74	531
4.13	13.62	4.09	14.46	2518	9.41	74	532
2.56	12.42	4.67	14.16	1328	10.02	75	533
2.9	11.24	3.42	12.43	1344	11.9	75	534
2.6	12.37	3.38	12.65	2190	11.1	75	535
2.9	14.48	3.54	9.69	2003	13.68	75	536
2.09	15.5	2.46	11.44	2439	11.89	75	537
3.15	15.06	3.38	9.5	2158	12.6	75	538
2.64	13.19	3.52	11.17	1137	8.8	75	539
2.39	10.17	4.87	9.32	1170	8.46	75	540
4.47	12.16	0.99	15.63	403	7.69	75	541
3.55	15.51	3.51	12.57	2450	12.9	75	542
3.43	15.67	4.51	12.98	932	8.91	76	543
2.12	13.51	2.39	12.64	1843	8.14	76	544
3.52	14.85	3.13	13.49	1535	9.06	76	545
4.41	17.27	3.26	12.09	521	8.45	76	546
3.21	12.39	6.85	12.54	686	7.87	76	547
2.17	14.94	5.25	15.51	877	9.01	76	548
3.31	13.5	4.64	13.92	1207	9.11	76	549
3.63	13.39	5.3	13.25	717	8.37	76	550
2.49	14.06	4.82	17.25	1287	8.94	76	551
1.55	16.69	2.82	13.24	1420	10.42	76	552
4.46	17.17	3.57	14.01	1456	11.54	76	553
4.03	14.45	3.04	14.14	1612	9.86	76	554
2.92	15.37	3.24	12.15	4626	9.4	77	555
2.64	14	2.64	12.73	1893	8.14	77	556
4.55	14.02	2.03	15.86	1034	7.64	77	557
2.86	16.76	2.89	10.72	3563	9.77	77	558
2.52	17.38	3.34	11.62	3056	11.26	77	559
2.97	16.68	3.3	14.21	3639	9.37	77	560
4.46	16.06	3.18	12.25	2890	9.17	77	561
2.5	15.84	3.82	12.6	3119	8.85	77	562
3.44	18.85	2.51	12.87	2705	11.05	77	563
3.26	15.65	3.94	11.34	3553	9.2	77	564
2.62	17	3.7	12.32	3247	7.24	77	565
3.95	12.58	4.02	12.88	1343	11.02	78	566
3.48	14.2	2.58	13.09	2444	9.98	78	567
2.35	13.66	4.13	14.08	1406	9.53	78	568
2.73	12.91	4.99	14.41	1464	11.54	78	569
2.83	14.08	3.79	11.86	3431	10.52	78	570
3.67	15.52	3.22	10.99	2667	11.74	78	571
3.51	13.2	2.64	10.67	2878	12.61	78	572
2.48	15.18	2.92	11.75	1370	8.83	79	573
1.92	14.52	4.38	10.96	1095	7.85	79	574
2.91	13.14	4.61	12.84	997	8.63	79	575
3.01	10.66	3.83	15.03	366	12.84	79	576
4.14	11.76	2.81	12.03	748	12.7	79	577
