     1.201     0.563     0.582     0.756     0.518     0.502     0.862     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.808     0.000     0.003     0.186     0.001     0.001     0.000     0.000     3.000     1.000     9.000  30
     0.166     0.139     0.211    -0.093     0.770     0.521     0.224     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.974     0.000     0.001     0.023     0.001     0.000     0.000     0.000     3.000     1.000     9.000  30
     0.602     0.643    -1.012    -0.216     1.395     0.950     1.660     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.996     0.000     0.000     0.000     0.002     3.000     4.000    12.000  30
    -0.270     0.332    -0.611     0.206    -0.415     1.225    -0.410     0.009     0.950     0.022     0.017     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  35
    -1.088     0.150    -0.034     0.525    -0.029     1.988     0.538     0.001     0.902     0.002     0.094     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  35
     0.152    -0.306     0.123     0.586    -0.637     0.591    -0.074     0.048     0.790     0.125     0.036     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  35
    -1.305    -0.156    -0.063     0.499    -0.701    -1.490    -0.766     0.048     0.465     0.484     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000  35
    -1.660     0.278    -0.386    -0.201     0.164     0.085     0.788     0.003     0.838     0.001     0.156     0.000     0.000     0.000     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  35
    -1.387    -1.117    -1.677     0.226     0.058     0.310    -1.128     0.003     0.975     0.020     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  35
    -1.442     1.029     0.377    -1.250     2.570    -0.081     0.277     0.000     0.003     0.000     0.836     0.000     0.000     0.000     0.155     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.000     1.000     4.000     4.000 131
     0.751     1.131    -0.816    -0.921     3.250    -0.504     1.150     0.000     0.000     0.000     0.839     0.000     0.000     0.000     0.155     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.000     1.000     4.000     4.000 131
     0.574     1.389    -0.278    -0.355     4.731    -0.517     1.479     0.000     0.000     0.000     0.839     0.000     0.000     0.000     0.155     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.000     1.000     4.000     4.000 131
    -1.701     1.190    -0.885    -1.415     2.556    -0.497     0.458     0.000     0.011     0.000     0.828     0.000     0.000     0.000     0.155     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.000     1.000     4.000     4.000 131
    -0.243     0.826     0.025    -1.240     4.604    -0.414    -0.181     0.000     0.000     0.000     0.839     0.000     0.000     0.000     0.155     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.000     1.000     4.000     4.000 131
    -0.856     1.657     0.201    -0.844     3.812    -0.158     0.091     0.000     0.000     0.000     0.839     0.000     0.000     0.000     0.155     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.000     1.000     4.000     4.000 131
    -0.910    -1.621    -0.220    -1.348     0.231     0.175    -0.410     0.012     0.962     0.006     0.006     0.000     0.000     0.000     0.000     0.009     0.000     0.003     0.000     0.001     0.001     0.000     0.000     1.000     2.000     2.000  50
     1.051    -1.744     0.465     0.519    -1.288     1.751     1.139     0.000     0.548     0.066     0.371     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.003     0.000     0.001     0.001     0.000     1.000     2.000     2.000  50
    -1.183    -1.556    -1.373     0.046    -1.269     1.494     0.128     0.000     0.961     0.020     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.000     0.000     0.002     0.000     0.000     1.000     2.000     2.000  50
     1.528    -1.106    -0.630    -0.252    -0.766    -0.926    -0.713     0.031     0.381     0.570     0.004     0.000     0.000     0.000     0.000     0.001     0.000     0.011     0.000     0.002     0.000     0.000     0.000     1.000     3.000     3.000  50
    -0.706    -0.258    -1.119     0.648     1.027     1.091     0.117     0.002     0.937     0.000     0.047     0.000     0.000     0.000     0.000     0.011     0.000     0.000     0.001     0.000     0.002     0.000     0.000     1.000     2.000     2.000  50
     1.119    -0.070     0.162    -0.396    -0.682     1.482    -0.096     0.017     0.686     0.139     0.143     0.000     0.000     0.000     0.000     0.002     0.000     0.010     0.000     0.001     0.001     0.000     0.000     1.000     2.000     2.000  50
     0.002    -1.047    -0.513     0.365     0.163     2.096     0.080     0.001     0.735     0.001     0.016     0.056     0.000     0.002     0.186     0.002     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  27
     3.571     0.225     1.169     0.381    -1.328     3.249    -0.878     0.000     0.001     0.750     0.001     0.000     0.000     0.244     0.001     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000  27
     0.533     0.970    -0.083    -0.190     0.094     0.835    -0.559     0.062     0.612     0.011     0.067     0.174     0.000     0.002     0.069     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  27
     0.111     0.268    -0.083     0.741    -0.267     2.032    -0.335     0.004     0.711     0.018     0.020     0.097     0.000     0.024     0.124     0.001     0.000     0.002     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  27
    -0.761    -1.063     0.866     0.365     0.387     0.175    -0.479     0.242     0.471     0.030     0.009     0.240     0.000     0.002     0.003     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000  27
     0.983     1.357     0.172     0.689    -0.288     0.175    -0.537     0.094     0.475     0.132     0.052     0.188     0.000     0.020     0.037     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  27
    -0.679    -0.306    -0.229     1.764    -0.911     0.745    -0.404     0.003     0.637     0.110     0.001     0.080     0.000     0.156     0.009     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  27
     1.010    -0.575     0.084     0.185    -0.934    -0.100    -0.872     0.029     0.079     0.225     0.001     0.338     0.000     0.306     0.009     0.001     0.000     0.011     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000 121
    -0.325    -0.559    -0.405     0.242     0.381     0.521     0.144     0.007     0.311     0.000     0.017     0.491     0.000     0.001     0.163     0.012     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 121
     0.316    -1.041    -0.503     0.576    -0.899    -0.273    -0.410     0.009     0.245     0.079     0.002     0.402     0.000     0.228     0.024     0.002     0.000     0.010     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 121
    -0.052    -0.623    -1.021     0.123    -0.706    -0.292    -0.803     0.010     0.268     0.056     0.001     0.396     0.000     0.243     0.015     0.002     0.000     0.010     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 121
     2.073    -1.165    -0.591     1.394     0.114     0.226    -0.686     0.007     0.291     0.034     0.001     0.431     0.000     0.189     0.034     0.002     0.000     0.010     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 121
    -0.066    -0.269     0.093    -0.288     0.125     0.451    -0.383     0.046     0.270     0.005     0.013     0.602     0.000     0.004     0.047     0.011     0.000     0.001     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 121
    -0.270    -0.076    -0.259     1.826    -0.093    -0.952    -0.622     0.018     0.289     0.027     0.000     0.576     0.000     0.072     0.006     0.005     0.000     0.007     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 121
     0.547    -0.006     0.563    -0.005     0.507    -0.267    -0.532     0.000     0.000     0.000     0.000     0.972     0.000     0.001     0.026     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 123
     1.937     1.657    -0.924    -0.437     1.633    -0.100     0.197     0.000     0.000     0.000     0.001     0.004     0.000     0.000     0.995     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     4.000     8.000 123
     0.656     0.584    -0.669    -0.360     0.750    -1.067    -0.745     0.000     0.001     0.000     0.000     0.886     0.000     0.000     0.113     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 123
    -0.325     0.997    -1.168    -1.327    -0.471    -0.459     0.186     0.000     0.001     0.000     0.000     0.266     0.000     0.022     0.711     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     4.000     8.000 123
    -0.447    -0.532    -1.002    -0.350     0.350    -0.939    -0.548     0.000     0.001     0.000     0.000     0.943     0.000     0.006     0.050     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 123
    -0.039     0.348     1.658    -0.633     0.516    -0.677    -0.723     0.001     0.000     0.000     0.000     0.988     0.000     0.006     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000 123
     0.438     1.239     0.602    -0.659     2.678    -0.734    -0.479     0.000     0.000     0.000     0.001     0.005     0.000     0.000     0.994     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     4.000     8.000 123
     1.596    -0.805     0.504     3.205    -1.833     1.366     1.229     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.976     0.022     0.000     0.000     0.000     0.000     3.000     3.000    11.000  45
     1.215     0.783     1.091     0.267    -1.536     0.687    -0.617     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.022     0.000     0.978     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  45
     0.302    -1.782     1.228    -0.911    -1.681     1.149    -0.564     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.996     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  45
     1.514    -2.200     3.301    -0.607    -1.854     2.064    -0.175     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  45
     0.533    -1.358    -1.452    -0.978    -1.607    -0.504     0.591     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.915     0.038     0.000     0.000     0.000     0.000     3.000     3.000    11.000  45
     2.114    -0.907    -1.178    -0.833    -1.577     0.995     0.357     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.957     0.033     0.000     0.000     0.000     0.000     3.000     3.000    11.000  45
     0.847    -1.819     1.433    -0.242    -1.760    -0.126     0.543     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.024     0.000     0.975     0.001     0.000     0.000     0.000     0.000     3.000     3.000    11.000  45
    -0.951     0.836    -0.181    -0.911    -0.084     0.021    -0.069     0.011     0.364     0.004     0.035     0.014     0.000     0.000     0.008     0.461     0.000     0.082     0.005     0.008     0.007     0.000     0.000     3.000     1.000     9.000  72
    -0.011     0.150    -0.083    -0.247    -0.056    -0.555     0.123     0.043     0.320     0.006     0.045     0.020     0.000     0.000     0.003     0.517     0.000     0.030     0.002     0.012     0.003     0.000     0.000     3.000     1.000     9.000  72
    -0.052     0.820    -0.523    -0.905     0.382     0.924     0.570     0.001     0.233     0.000     0.179     0.002     0.000     0.000     0.020     0.317     0.000     0.003     0.229     0.001     0.014     0.000     0.000     3.000     4.000    12.000  72
    -2.014     1.078     0.064    -0.936    -0.177    -1.215    -0.197     0.008     0.365     0.025     0.016     0.014     0.000     0.002     0.006     0.186     0.000     0.362     0.001     0.007     0.008     0.001     0.000     3.000     3.000    11.000  72
     0.929     1.346     0.172    -1.744    -0.122     0.399     0.351     0.003     0.159     0.003     0.248     0.003     0.000     0.000     0.020     0.340     0.000     0.094     0.115     0.004     0.011     0.001     0.000     3.000     4.000    12.000  72
     1.024     1.679     0.093     0.087    -0.306    -0.395     0.080     0.020     0.208     0.022     0.164     0.010     0.000     0.000     0.012     0.367     0.000     0.170     0.011     0.011     0.004     0.001     0.000     3.000     1.000     9.000  72
    -0.297     0.284     0.132    -1.152    -0.157    -0.068     0.782     0.007     0.227     0.002     0.178     0.010     0.000     0.000     0.013     0.461     0.000     0.022     0.066     0.003     0.012     0.000     0.000     3.000     1.000     9.000  72
     1.759    -0.838     0.690    -0.221    -0.772     0.816     0.846     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.232     0.000     0.695     0.069     0.000     0.001     0.003     0.000     3.000     3.000    11.000  78
     1.119     0.032    -0.718    -0.113     0.308     0.149     0.649     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.840     0.000     0.010     0.146     0.001     0.003     0.000     0.000     3.000     1.000     9.000  78
    -0.420    -0.258     0.797     0.396    -0.710    -0.139     0.288     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.492     0.000     0.503     0.001     0.002     0.000     0.001     0.000     3.000     3.000    11.000  78
     0.098    -0.660     1.638     0.566    -0.653     1.149    -0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.060     0.000     0.936     0.000     0.001     0.000     0.002     0.000     3.000     3.000    11.000  78
     0.234    -0.033     0.465    -0.746     1.275     0.495     0.777     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.586     0.000     0.000     0.410     0.002     0.002     0.000     0.001     3.000     1.000     9.000  78
     1.378     0.740    -0.092    -1.194     0.526     1.277     1.762     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.992     0.000     0.000     0.000     0.004     3.000     4.000    12.000  78
     1.160    -0.505    -0.660    -1.358     0.733     1.834     1.362     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.000     0.000     0.988     0.000     0.003     0.000     0.001     3.000     4.000    12.000  78
    -1.033     1.088    -0.572    -1.739    -0.331     0.726    -0.681     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.174     0.000     0.823     0.002     0.000     0.000     0.000     0.000     3.000     3.000    11.000  34
    -0.842    -0.859    -0.454    -1.451    -0.024    -0.766    -0.835     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.477     0.000     0.521     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  34
    -0.543     0.311    -0.259    -1.039     0.995     1.091     2.038     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.997     0.000     0.000     0.000     0.000     3.000     4.000    12.000  34
    -1.101    -0.317    -1.432     0.020    -1.611    -2.822    -0.718     0.000     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.997     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  34
     2.345    -0.478     0.113    -2.402    -1.260    -2.303    -1.069     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.998     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  34
     1.337     0.423    -0.288    -0.381     1.194     0.489     2.757     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.995     0.000     0.000     0.000     0.000     3.000     4.000    12.000  34
