    -0.120     0.348     1.677    -0.022     1.101     0.812    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.002     0.003     0.000     0.000     0.294     0.000     0.701     3.000     3.000     9.000  438  64
     1.174    -0.971     2.097     0.720    -0.599    -0.774    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.002     0.000     0.000     0.000     0.003     0.001     0.287     0.707     3.000     3.000     9.000  439  64
    -0.828     0.273    -0.298    -1.062     0.042     0.309    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.018     0.007     0.000     0.002     0.108     0.000     0.864     3.000     3.000     9.000    2   2
    -0.297     0.171     1.403    -0.490     0.498     0.373    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.018     0.006     0.000     0.003     0.058     0.001     0.914     3.000     3.000     9.000    3   2
    -0.597     0.488    -0.405    -1.175     0.357    -0.779    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.013     0.006     0.005     0.000     0.004     0.028     0.054     0.891     3.000     3.000     9.000    4   2
    -0.665    -0.167    -0.532    -0.140     0.023    -0.350    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.008     0.011     0.004     0.000     0.005     0.021     0.019     0.933     3.000     3.000     9.000    5   2
    -1.305    -0.140    -0.131    -1.376    -1.279    -1.074    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.018     0.001     0.003     0.000     0.006     0.008     0.432     0.532     3.000     3.000     9.000    6   2
     0.043     0.793    -1.285    -1.427    -0.182    -0.420    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.003     0.015     0.005     0.000     0.004     0.030     0.006     0.936     3.000     3.000     9.000    7   2
    -0.134     0.123     2.625    -0.995    -0.368    -1.203    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.392     0.002     0.000     0.000     0.000     0.000     0.503     0.102     3.000     2.000     8.000 1389 115
     0.139     0.949    -0.347     1.512    -0.933    -0.827    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.222     0.172     0.000     0.000     0.000     0.003     0.020     0.582     3.000     3.000     9.000 1390 115
     1.037    -0.033    -0.591     0.061     0.267    -0.217    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.002     0.036     0.357     0.000     0.000     0.000     0.015     0.002     0.588     3.000     3.000     9.000 1391 115
     0.928    -0.682     0.074    -0.882    -0.227    -1.187    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.369     0.026     0.000     0.000     0.000     0.006     0.167     0.432     3.000     2.000     8.000 1392 115
    -0.719    -0.537    -1.373     1.389     0.401    -0.318    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.001     0.107     0.288     0.000     0.000     0.000     0.007     0.006     0.592     3.000     3.000     9.000 1393 115
     0.615     0.257     0.035     0.725     0.010    -0.817    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.266     0.128     0.000     0.000     0.000     0.005     0.032     0.569     3.000     3.000     9.000 1394 115
     0.356     0.042    -0.249     0.869     0.562     1.107    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.982     0.000     0.014     0.002     0.000     0.001     2.000     1.000     4.000  143  30
     0.234     0.166     0.768    -0.871     0.883     0.137    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.739     0.000     0.257     0.000     0.000     0.003     2.000     1.000     4.000  144  30
     1.677     1.989     0.475    -0.825     0.806     0.812    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.978     0.000     0.018     0.002     0.000     0.001     2.000     1.000     4.000  145  30
     1.201     0.563     0.582     0.756     0.504     0.871    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.934     0.000     0.062     0.001     0.000     0.002     2.000     1.000     4.000  146  30
     0.166     0.139     0.211    -0.094     0.523     0.228    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.737     0.000     0.260     0.000     0.000     0.003     2.000     1.000     4.000  147  30
     0.602     0.643    -1.011    -0.217     0.953     1.675    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.996     0.000     0.000     0.003     0.000     0.000     2.000     1.000     4.000  148  30
    -0.270     0.332    -0.610     0.205     1.229    -0.409    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.003     0.008     0.107     0.000     0.050     0.048     0.008     0.776     3.000     3.000     9.000  183  35
    -1.087     0.150    -0.034     0.524     1.992     0.544    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.002     0.000     0.009     0.153     0.000     0.004     0.466     0.000     0.367     3.000     1.000     7.000  184  35
     0.152    -0.306     0.123     0.586     0.594    -0.072    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.001     0.010     0.078     0.000     0.079     0.023     0.003     0.806     3.000     3.000     9.000  185  35
    -1.305    -0.156    -0.063     0.498    -1.491    -0.769    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.010     0.001     0.032     0.000     0.124     0.005     0.207     0.620     3.000     3.000     9.000  186  35
    -1.659     0.278    -0.386    -0.202     0.087     0.796    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.001     0.000     0.010     0.149     0.000     0.007     0.311     0.000     0.521     3.000     3.000     9.000  187  35
    -1.387    -1.116    -1.676     0.225     0.312    -1.133    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.010     0.001     0.058     0.000     0.099     0.010     0.249     0.574     3.000     3.000     9.000  188  35
    -1.441     1.029     0.377    -1.252    -0.080     0.282    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.746     0.000     0.215     0.004     0.000     0.035     2.000     1.000     4.000 1640 131
     0.751     1.131    -0.816    -0.923    -0.503     1.161    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.955     0.000     0.006     0.031     0.000     0.007     2.000     1.000     4.000 1641 131
     0.574     1.389    -0.278    -0.356    -0.516     1.493    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.961     0.000     0.001     0.037     0.000     0.001     2.000     1.000     4.000 1642 131
    -1.700     1.190    -0.884    -1.417    -0.497     0.464    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.856     0.000     0.106     0.007     0.000     0.031     2.000     1.000     4.000 1643 131
    -0.243     0.825     0.025    -1.242    -0.413    -0.179    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.512     0.000     0.449     0.001     0.000     0.037     2.000     1.000     4.000 1644 131
    -0.856     1.657     0.201    -0.845    -0.157     0.094    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.710     0.000     0.252     0.003     0.000     0.036     2.000     1.000     4.000 1645 131
    -0.910    -1.620    -0.219    -1.350     0.177    -0.409    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.237     0.000     0.265     0.012     0.021     0.465     2.000     3.000     6.000  310  50
     1.051    -1.744     0.465     0.519     1.755     1.150    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.500     0.000     0.002     0.442     0.000     0.056     2.000     1.000     4.000  311  50
    -1.182    -1.556    -1.373     0.045     1.498     0.132    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.443     0.000     0.059     0.089     0.001     0.408     2.000     1.000     4.000  312  50
     1.528    -1.105    -0.630    -0.253    -0.926    -0.715    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.119     0.000     0.383     0.004     0.021     0.472     2.000     3.000     6.000  313  50
    -0.706    -0.258    -1.119     0.647     1.094     0.121    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.389     0.000     0.113     0.045     0.000     0.452     2.000     3.000     6.000  314  50
     1.119    -0.070     0.162    -0.398     1.486    -0.093    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.397     0.000     0.105     0.049     0.001     0.448     2.000     3.000     6.000  315  50
     0.002    -1.046    -0.513     0.364     2.101     0.084    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.051     0.000     0.004     0.272     0.001     0.671     3.000     3.000     9.000  121  27
     3.570     0.225     1.169     0.380     3.256    -0.881    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.050     0.000     0.006     0.194     0.001     0.749     3.000     3.000     9.000  122  27
     0.534     0.970    -0.083    -0.192     0.838    -0.560    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.032     0.000     0.023     0.037     0.007     0.901     3.000     3.000     9.000  123  27
     0.111     0.268    -0.083     0.740     2.037    -0.334    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.046     0.000     0.010     0.114     0.007     0.824     3.000     3.000     9.000  124  27
    -0.760    -1.062     0.866     0.364     0.177    -0.479    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.012     0.000     0.043     0.007     0.095     0.843     3.000     3.000     9.000  125  27
     0.983     1.356     0.172     0.689     0.177    -0.538    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.018     0.000     0.037     0.014     0.003     0.928     3.000     3.000     9.000  126  27
    -0.678    -0.306    -0.229     1.765     0.748    -0.404    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.014     0.000     0.041     0.009     0.013     0.923     3.000     3.000     9.000  127  27
     1.010    -0.574     0.084     0.184    -0.099    -0.876    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.015     0.004     0.000     0.000     0.000     0.008     0.096     0.877     3.000     3.000     9.000 1492 121
    -0.324    -0.558    -0.405     0.241     0.523     0.148    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.001     0.018     0.000     0.000     0.000     0.060     0.001     0.919     3.000     3.000     9.000 1493 121
     0.316    -1.041    -0.503     0.575    -0.272    -0.409    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.010     0.009     0.000     0.000     0.000     0.010     0.026     0.945     3.000     3.000     9.000 1494 121
    -0.052    -0.623    -1.021     0.122    -0.291    -0.806    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.016     0.003     0.000     0.000     0.000     0.010     0.124     0.846     3.000     3.000     9.000 1495 121
     2.072    -1.164    -0.591     1.394     0.228    -0.688    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.004     0.015     0.000     0.000     0.000     0.005     0.006     0.970     3.000     3.000     9.000 1496 121
    -0.066    -0.269     0.093    -0.289     0.453    -0.383    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.009     0.010     0.000     0.000     0.000     0.023     0.023     0.935     3.000     3.000     9.000 1497 121
    -0.270    -0.076    -0.259     1.826    -0.952    -0.624    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.013     0.006     0.000     0.000     0.000     0.003     0.051     0.927     3.000     3.000     9.000 1498 121
     0.547    -0.006     0.563    -0.006    -0.266    -0.533    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.011     0.007     0.000     0.000     0.001     0.008     0.041     0.932     3.000     3.000     9.000 1512 123
     1.936     1.657    -0.923    -0.439    -0.099     0.202    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.017     0.001     0.000     0.000     0.086     0.000     0.896     3.000     3.000     9.000 1513 123
     0.656     0.584    -0.669    -0.362    -1.068    -0.747    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.011     0.006     0.000     0.000     0.001     0.013     0.043     0.925     3.000     3.000     9.000 1514 123
    -0.324     0.997    -1.168    -1.329    -0.458     0.191    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.017     0.001     0.000     0.000     0.090     0.000     0.891     3.000     3.000     9.000 1515 123
    -0.447    -0.531    -1.001    -0.351    -0.939    -0.549    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.013     0.004     0.000     0.000     0.001     0.013     0.079     0.890     3.000     3.000     9.000 1516 123
    -0.038     0.348     1.657    -0.634    -0.676    -0.726    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.016     0.001     0.000     0.000     0.001     0.003     0.237     0.742     3.000     3.000     9.000 1517 123
     0.438     1.238     0.602    -0.660    -0.734    -0.479    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.005     0.012     0.000     0.000     0.001     0.014     0.010     0.957     3.000     3.000     9.000 1518 123
     1.596    -0.805     0.504     3.206     1.370     1.241    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.001     0.091     0.000     0.005     0.300     0.000     0.603     3.000     3.000     9.000  272  45
     1.214     0.783     1.090     0.267     0.690    -0.618    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.027     0.000     0.069     0.010     0.012     0.881     3.000     3.000     9.000  273  45
     0.302    -1.781     1.227    -0.912     1.152    -0.565    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.042     0.000     0.055     0.018     0.099     0.786     3.000     3.000     9.000  274  45
     1.514    -2.199     3.300    -0.609     2.069    -0.174    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.021     0.000     0.076     0.007     0.043     0.854     3.000     3.000     9.000  275  45
     0.534    -1.357    -1.451    -0.979    -0.503     0.598    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.001     0.085     0.000     0.011     0.162     0.000     0.741     3.000     3.000     9.000  276  45
     2.113    -0.907    -1.177    -0.835     0.998     0.362    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.001     0.084     0.000     0.012     0.153     0.000     0.750     3.000     3.000     9.000  277  45
     0.847    -1.819     1.433    -0.243    -0.125     0.550    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.001     0.062     0.000     0.034     0.046     0.000     0.857     3.000     3.000     9.000  278  45
    -0.951     0.836    -0.180    -0.912     0.023    -0.066    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.346     0.000     0.191     0.023     0.001     0.439     2.000     3.000     6.000  507  72
    -0.011     0.150    -0.083    -0.248    -0.554     0.126    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.313     0.000     0.224     0.018     0.001     0.444     2.000     3.000     6.000  508  72
    -0.052     0.820    -0.522    -0.907     0.927     0.577    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.519     0.000     0.019     0.206     0.000     0.257     2.000     1.000     4.000  509  72
    -2.013     1.077     0.064    -0.938    -1.215    -0.195    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.255     0.000     0.282     0.012     0.002     0.449     2.000     3.000     6.000  510  72
     0.928     1.346     0.172    -1.746     0.401     0.357    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.472     0.000     0.066     0.080     0.000     0.383     2.000     1.000     4.000  511  72
     1.024     1.678     0.093     0.086    -0.394     0.084    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.335     0.000     0.202     0.021     0.000     0.441     2.000     3.000     6.000  512  72
    -0.297     0.284     0.132    -1.154    -0.067     0.791    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.512     0.000     0.025     0.173     0.000     0.289     2.000     1.000     4.000  513  72
     1.759    -0.837     0.690    -0.223     0.818     0.855    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.946     0.000     0.048     0.002     0.000     0.004     2.000     1.000     4.000  566  78
     1.119     0.032    -0.718    -0.114     0.151     0.657    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.908     0.000     0.086     0.001     0.000     0.005     2.000     1.000     4.000  567  78
    -0.420    -0.258     0.797     0.395    -0.137     0.293    -1.182    -0.136    -2.080    -2.499    -1.182    -0.136    -2.080    -2.499     0.000     0.000     0.000     0.529     0.000     0.465     0.000     0.000     0.006     2.000     1.000     4.000  568  78
