     1.201     0.563     0.582     0.756     0.501    -0.645    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.047     0.080     0.800     0.057     0.000     0.015     1.000     3.000     3.000  146  30
     0.166     0.139     0.210    -0.093     0.520    -0.437    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.021     0.078     0.828     0.045     0.001     0.027     1.000     3.000     3.000  147  30
     0.602     0.643    -1.012    -0.216     0.949     2.649    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.927     0.000     0.000     0.073     0.000     1.000     2.000     2.000  148  30
    -0.270     0.332    -0.611     0.206     1.224    -0.112    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.004     0.112     0.030     0.853     2.000     3.000     6.000  183  35
    -1.087     0.149    -0.034     0.525     1.986    -1.043    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.004     0.812     0.012     0.171     2.000     1.000     4.000  184  35
     0.152    -0.307     0.122     0.587     0.591    -0.739    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.004     0.863     0.005     0.127     2.000     1.000     4.000  185  35
    -1.304    -0.156    -0.064     0.499    -1.489    -1.223    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.001     0.001     0.003     0.919     0.005     0.071     2.000     1.000     4.000  186  35
    -1.658     0.278    -0.387    -0.201     0.085     0.567    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.004     0.000     0.060     0.935     2.000     3.000     6.000  187  35
    -1.386    -1.117    -1.677     0.226     0.309    -1.170    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.001     0.001     0.003     0.912     0.010     0.073     2.000     1.000     4.000  188  35
    -1.441     1.029     0.376    -1.251    -0.081    -0.610    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.065     0.058     0.745     0.112     0.000     0.020     1.000     3.000     3.000 1640 131
     0.751     1.131    -0.817    -0.921    -0.504     2.782    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.868     0.000     0.000     0.132     0.000     1.000     2.000     2.000 1641 131
     0.574     1.389    -0.279    -0.355    -0.516     0.518    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.209     0.659     0.000     0.010     0.122     1.000     3.000     3.000 1642 131
    -1.699     1.190    -0.885    -1.415    -0.497    -0.068    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.076     0.789     0.021     0.003     0.108     1.000     3.000     3.000 1643 131
    -0.243     0.825     0.024    -1.240    -0.414    -0.113    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.063     0.802     0.021     0.002     0.108     1.000     3.000     3.000 1644 131
    -0.855     1.657     0.200    -0.844    -0.158     0.293    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.128     0.740     0.000     0.006     0.126     1.000     3.000     3.000 1645 131
    -0.910    -1.621    -0.220    -1.348     0.175    -0.035    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.118     0.809     0.009     0.002     0.060     1.000     3.000     3.000  310  50
     1.051    -1.745     0.464     0.520     1.749     3.488    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.929     0.000     0.000     0.071     0.000     1.000     2.000     2.000  311  50
    -1.182    -1.557    -1.374     0.046     1.493     0.177    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.205     0.724     0.001     0.005     0.065     1.000     3.000     3.000  312  50
     1.527    -1.106    -0.631    -0.252    -0.926    -0.621    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.050     0.123     0.756     0.057     0.001     0.013     1.000     3.000     3.000  313  50
    -0.705    -0.258    -1.120     0.648     1.090     0.506    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.221     0.708     0.000     0.005     0.066     1.000     3.000     3.000  314  50
     1.119    -0.071     0.161    -0.396     1.480     0.579    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.202     0.727     0.000     0.005     0.066     1.000     3.000     3.000  315  50
     0.003    -1.047    -0.514     0.365     2.095     0.489    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.057     0.146     0.000     0.074     0.722     2.000     3.000     6.000  121  27
     3.570     0.225     1.168     0.381     3.247    -0.894    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.018     0.184     0.282     0.013     0.501     2.000     3.000     6.000  122  27
     0.534     0.970    -0.083    -0.191     0.834    -0.134    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.023     0.181     0.079     0.023     0.694     2.000     3.000     6.000  123  27
     0.111     0.267    -0.083     0.741     2.031    -0.555    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.005     0.024     0.175     0.491     0.010     0.295     2.000     1.000     4.000  124  27
    -0.760    -1.063     0.865     0.365     0.175    -0.510    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.016     0.014     0.174     0.679     0.002     0.115     2.000     1.000     4.000  125  27
     0.983     1.357     0.171     0.689     0.175    -0.627    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.008     0.027     0.169     0.591     0.008     0.197     2.000     1.000     4.000  126  27
    -0.678    -0.307    -0.230     1.765     0.744     0.041    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.020     0.183     0.083     0.020     0.693     2.000     3.000     6.000  127  27
     1.010    -0.575     0.083     0.185    -0.100    -0.370    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.003     0.560     0.011     0.425     2.000     1.000     4.000 1492 121
    -0.324    -0.559    -0.406     0.242     0.520     0.326    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.003     0.002     0.050     0.945     2.000     3.000     6.000 1493 121
     0.316    -1.042    -0.504     0.576    -0.273     0.138    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.003     0.022     0.043     0.932     2.000     3.000     6.000 1494 121
    -0.052    -0.623    -1.022     0.123    -0.292    -1.040    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.002     0.900     0.008     0.089     2.000     1.000     4.000 1495 121
     2.072    -1.165    -0.592     1.394     0.226    -0.452    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.003     0.711     0.012     0.274     2.000     1.000     4.000 1496 121
    -0.066    -0.269     0.093    -0.288     0.450    -0.853    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.003     0.866     0.005     0.125     2.000     1.000     4.000 1497 121
    -0.270    -0.076    -0.259     1.827    -0.952    -0.745    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.001     0.000     0.002     0.958     0.001     0.038     2.000     1.000     4.000 1498 121
     0.547    -0.006     0.562    -0.005    -0.267    -0.361    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.007     0.107     0.511     0.007     0.366     2.000     1.000     4.000 1512 123
     1.936     1.657    -0.924    -0.438    -0.100    -0.074    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.019     0.097     0.038     0.042     0.804     2.000     3.000     6.000 1513 123
     0.656     0.584    -0.670    -0.360    -1.067    -0.747    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.008     0.014     0.094     0.746     0.005     0.133     2.000     1.000     4.000 1514 123
    -0.324     0.997    -1.169    -1.328    -0.459     1.217    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.084     0.032     0.000     0.358     0.526     2.000     3.000     6.000 1515 123
    -0.447    -0.532    -1.003    -0.350    -0.939    -0.381    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.004     0.011     0.102     0.618     0.007     0.259     2.000     1.000     4.000 1516 123
    -0.038     0.348     1.657    -0.633    -0.676    -0.204    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.001     0.003     0.112     0.381     0.003     0.500     2.000     3.000     6.000 1517 123
     0.438     1.239     0.601    -0.659    -0.734    -0.628    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.006     0.009     0.101     0.692     0.004     0.187     2.000     1.000     4.000 1518 123
     1.595    -0.806     0.503     3.206     1.365     0.093    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.060     0.820     0.014     0.002     0.103     1.000     3.000     3.000  272  45
     1.214     0.783     1.090     0.267     0.687    -0.342    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.009     0.049     0.823     0.050     0.001     0.068     1.000     3.000     3.000  273  45
     0.302    -1.782     1.227    -0.911     1.147    -0.354    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.014     0.068     0.798     0.064     0.001     0.054     1.000     3.000     3.000  274  45
     1.514    -2.201     3.300    -0.607     2.063     0.848    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.052     0.828     0.000     0.002     0.117     1.000     3.000     3.000  275  45
     0.534    -1.358    -1.452    -0.978    -0.504     0.517    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.233     0.647     0.000     0.010     0.109     1.000     3.000     3.000  276  45
     2.113    -0.908    -1.179    -0.834     0.994    -0.704    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.026     0.148     0.707     0.082     0.002     0.035     1.000     3.000     3.000  277  45
     0.847    -1.820     1.432    -0.242    -0.126     2.591    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.881     0.000     0.000     0.119     0.000     1.000     2.000     2.000  278  45
    -0.950     0.836    -0.181    -0.911     0.021    -0.523    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.026     0.054     0.534     0.291     0.002     0.093     1.000     3.000     3.000  507  72
    -0.011     0.149    -0.083    -0.247    -0.555     1.230    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.426     0.188     0.000     0.144     0.242     1.000     2.000     2.000  508  72
    -0.052     0.820    -0.523    -0.906     0.923    -0.122    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.001     0.067     0.546     0.039     0.011     0.336     1.000     3.000     3.000  509  72
    -2.012     1.078     0.063    -0.937    -1.214    -0.164    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.005     0.036     0.573     0.136     0.004     0.246     1.000     3.000     3.000  510  72
     0.928     1.346     0.171    -1.745     0.399    -0.816    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.029     0.075     0.510     0.300     0.003     0.083     1.000     3.000     3.000  511  72
     1.024     1.679     0.093     0.087    -0.395     0.013    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.084     0.529     0.012     0.015     0.360     1.000     3.000     3.000  512  72
    -0.297     0.284     0.132    -1.153    -0.068     0.190    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.053     0.561     0.003     0.009     0.374     1.000     3.000     3.000  513  72
     1.759    -0.838     0.689    -0.221     0.815    -0.543    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.022     0.071     0.745     0.105     0.001     0.055     1.000     3.000     3.000  566  78
     1.119     0.031    -0.719    -0.113     0.149     1.397    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.734     0.105     0.000     0.105     0.057     1.000     2.000     2.000  567  78
    -0.419    -0.258     0.797     0.396    -0.139    -0.640    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.093     0.050     0.695     0.145     0.000     0.017     1.000     3.000     3.000  568  78
     0.098    -0.661     1.638     0.566     1.147    -0.080    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.003     0.030     0.805     0.028     0.001     0.132     1.000     3.000     3.000  569  78
     0.234    -0.033     0.464    -0.746     0.495    -0.013    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.001     0.060     0.777     0.009     0.003     0.149     1.000     3.000     3.000  570  78
     1.378     0.740    -0.093    -1.194     1.275     0.673    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.226     0.612     0.000     0.014     0.148     1.000     3.000     3.000  571  78
     1.160    -0.505    -0.660    -1.359     1.832     1.308    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.687     0.151     0.000     0.088     0.074     1.000     2.000     2.000  572  78
    -1.032     1.088    -0.572    -1.740     0.725    -0.785    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.001     0.847     0.006     0.146     2.000     1.000     4.000  176  34
    -0.842    -0.859    -0.455    -1.451    -0.766    -0.976    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.001     0.931     0.003     0.064     2.000     1.000     4.000  177  34
    -0.542     0.310    -0.259    -1.040     1.090    -0.460    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.001     0.598     0.010     0.390     2.000     1.000     4.000  178  34
    -1.100    -0.317    -1.433     0.020    -2.820    -0.430    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.001     0.816     0.003     0.180     2.000     1.000     4.000  179  34
     2.344    -0.478     0.112    -2.403    -2.302    -0.570    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.001     0.804     0.002     0.192     2.000     1.000     4.000  180  34
     1.337     0.423    -0.289    -0.381     0.488     1.423    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.001     0.000     0.000     0.659     0.339     2.000     2.000     5.000  181  34
    -0.338    -0.360     0.102    -1.318    -1.476    -0.784    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.000     0.001     0.917     0.002     0.080     2.000     1.000     4.000  182  34
     0.520    -1.273     0.161    -0.453    -1.553     1.507    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.859     0.092     0.000     0.034     0.014     1.000     2.000     2.000 1731 142
    -1.223    -0.543     0.044    -0.999    -1.444    -0.520    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.084     0.054     0.814     0.042     0.000     0.006     1.000     3.000     3.000 1732 142
     0.329    -0.682    -0.093    -1.065    -0.644    -0.636    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.070     0.085     0.797     0.041     0.000     0.007     1.000     3.000     3.000 1733 142
    -1.223     0.530    -1.452    -2.095    -1.124     0.690    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.170     0.781     0.000     0.003     0.046     1.000     3.000     3.000 1734 142
    -1.073     2.360     0.210    -1.076     0.802     4.076    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.951     0.000     0.000     0.049     0.000     1.000     2.000     2.000 1735 142
    -1.005     2.167     0.249    -1.035     0.821     4.207    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.951     0.000     0.000     0.049     0.000     1.000     2.000     2.000 1736 142
    -0.760     0.026    -0.259    -1.251    -0.216     0.051    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.001     0.076     0.875     0.002     0.001     0.045     1.000     3.000     3.000 1737 142
    -0.882    -0.403    -1.130     0.118     1.167     0.859    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.443     0.527     0.000     0.005     0.025     1.000     3.000     3.000  113  26
    -0.596    -0.414    -0.484    -1.282    -0.081     0.324    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.122     0.848     0.000     0.001     0.029     1.000     3.000     3.000  114  26
    -0.869    -0.205    -0.787     0.000     0.987    -0.430    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.024     0.108     0.837     0.020     0.000     0.010     1.000     3.000     3.000  115  26
    -0.406     0.246    -0.533    -0.499     1.307    -0.118    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.104     0.864     0.003     0.001     0.026     1.000     3.000     3.000  116  26
    -1.304    -0.317    -1.296    -0.381     1.160     1.036    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.571     0.399     0.000     0.008     0.022     1.000     2.000     2.000  117  26
    -0.215    -0.972    -0.944     0.139     0.975     0.169    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.170     0.799     0.000     0.002     0.028     1.000     3.000     3.000  118  26
    -0.814    -0.210    -0.377    -1.055     0.968     0.538    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.190     0.780     0.000     0.002     0.028     1.000     3.000     3.000  119  26
    -1.087    -0.714    -1.257     0.329     1.173    -0.082    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.002     0.126     0.841     0.005     0.001     0.025     1.000     3.000     3.000  120  26
     0.261     0.895     0.366    -0.489     2.696     0.229    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.000     0.102     0.714     0.000     0.007     0.177     1.000     3.000     3.000    8   3
    -0.188    -1.788    -0.602     0.988     0.053    -1.056    -0.580     0.321    -1.897    -0.580     0.321    -1.897     0.102     0.268     0.446     0.170     0.002     0.012     1.000     3.000     3.000    9   3
