     2.238     2.109     1.482    -0.117     0.195    -0.323    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.002     0.004     0.000     0.043     0.000     0.000     0.082     0.036     0.000     0.000     0.000     0.000     0.000     0.008     0.015     0.737     0.000     0.005     0.057     0.011     4.000     4.000    16.000  996 102
    -0.607    -0.358     0.602     0.015    -1.125    -0.596    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.035     0.002     0.000     0.013     0.000     0.000     0.110     0.007     0.000     0.000     0.000     0.000     0.000     0.009     0.093     0.658     0.000     0.001     0.070     0.002     4.000     4.000    16.000  997 102
    -0.741     0.870    -0.435     0.474     0.195    -0.389    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.048     0.001     0.000     0.001     0.000     0.000     0.111     0.006     0.000     0.000     0.000     0.000     0.000     0.061     0.099     0.600     0.000     0.007     0.064     0.002     4.000     4.000    16.000  998 102
     1.070    -0.466     0.015     1.044    -1.259     0.050    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.033     0.002     0.000     0.014     0.000     0.000     0.064     0.053     0.000     0.000     0.000     0.000     0.000     0.013     0.008     0.738     0.000     0.013     0.044     0.016     4.000     4.000    16.000  999 102
    -1.788     1.272    -0.963     0.173    -0.753     0.028    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.048     0.001     0.000     0.001     0.000     0.000     0.107     0.010     0.000     0.000     0.000     0.000     0.000     0.074     0.060     0.625     0.000     0.013     0.058     0.002     4.000     4.000    16.000 1000 102
     0.735     1.589     0.416     1.029    -0.279    -0.173    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.104     0.012     0.000     0.041     0.000     0.000     0.313     0.124     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.006     0.000     0.063     0.285     0.049     2.000     3.000     7.000 1519 124
     0.936     0.623    -1.334    -0.804     1.194    -0.076    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.150     0.007     0.000     0.000     0.001     0.000     0.433     0.003     0.001     0.002     0.000     0.000     0.000     0.003     0.002     0.002     0.000     0.078     0.318     0.001     2.000     3.000     7.000 1520 124
     1.352     0.049     0.201    -0.753     0.137    -0.549    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.133     0.009     0.000     0.015     0.000     0.000     0.423     0.014     0.000     0.002     0.001     0.000     0.000     0.000     0.001     0.004     0.000     0.015     0.377     0.005     2.000     3.000     7.000 1521 124
    -0.151     0.125     0.015     0.606     1.373    -0.513    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.152     0.004     0.000     0.002     0.000     0.000     0.429     0.007     0.001     0.001     0.000     0.000     0.000     0.001     0.002     0.003     0.000     0.031     0.363     0.003     2.000     3.000     7.000 1522 124
    -0.393     0.511    -0.464    -0.891     1.399    -0.609    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.155     0.003     0.000     0.000     0.000     0.000     0.436     0.001     0.001     0.001     0.000     0.000     0.000     0.001     0.004     0.001     0.000     0.016     0.381     0.000     2.000     3.000     7.000 1523 124
     1.366     0.103    -0.014    -0.336    -1.009    -0.094    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.015     0.002     0.000     0.004     0.000     0.000     0.470     0.036     0.000     0.001     0.000     0.000     0.000     0.002     0.005     0.039     0.000     0.025     0.388     0.013     2.000     3.000     7.000 1635 130
    -0.138     0.816    -0.982    -0.840    -0.926     0.387    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.017     0.003     0.000     0.000     0.000     0.000     0.497     0.009     0.000     0.002     0.000     0.000     0.000     0.014     0.011     0.021     0.000     0.079     0.344     0.003     2.000     3.000     7.000 1636 130
    -0.768     0.312    -0.738     1.390    -1.131     0.069    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.019     0.000     0.000     0.001     0.003     0.000     0.251     0.252     0.001     0.001     0.000     0.000     0.000     0.001     0.000     0.044     0.000     0.125     0.210     0.092     2.000     3.000     7.000 1637 130
     1.044     0.210     0.348    -2.006    -0.740    -0.432    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.018     0.000     0.000     0.001     0.000     0.000     0.496     0.011     0.001     0.001     0.001     0.000     0.000     0.002     0.013     0.031     0.000     0.009     0.413     0.004     2.000     3.000     7.000 1638 130
     0.211     0.698     0.445    -1.476    -0.113     0.153    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.015     0.003     0.000     0.001     0.000     0.000     0.502     0.004     0.000     0.001     0.001     0.000     0.000     0.005     0.022     0.020     0.000     0.015     0.409     0.001     2.000     3.000     7.000 1639 130
    -0.473    -0.138    -0.445    -0.616    -0.644    -0.509    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.730     0.012     0.000     0.014     0.000     0.000     0.133     0.003     0.000     0.000     0.000     0.000     0.000     0.001     0.005     0.010     0.000     0.003     0.088     0.001     1.000     1.000     1.000 1670 134
    -1.319     0.913    -0.611    -1.094     0.880    -0.475    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.748     0.006     0.000     0.001     0.000     0.000     0.135     0.001     0.000     0.000     0.000     0.000     0.000     0.003     0.009     0.004     0.000     0.004     0.088     0.000     1.000     1.000     1.000 1671 134
    -0.433     0.747    -0.611     1.079    -0.862    -0.606    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.726     0.006     0.000     0.024     0.001     0.000     0.094     0.041     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.015     0.000     0.014     0.066     0.013     1.000     1.000     1.000 1672 134
     0.158    -0.498    -0.855    -0.117    -0.529    -0.447    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.725     0.014     0.000     0.017     0.000     0.000     0.129     0.007     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.013     0.000     0.007     0.083     0.002     1.000     1.000     1.000 1673 134
     0.010     0.162     0.357     0.392    -1.176    -0.988    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.558     0.027     0.000     0.171     0.000     0.000     0.119     0.016     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.015     0.000     0.003     0.083     0.005     1.000     1.000     1.000 1674 134
    -0.755    -0.020     0.299     1.945    -0.632    -0.487    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.035     0.000     0.000     0.005     0.000     0.000     0.002     0.013     0.000     0.000     0.000     0.000     0.000     0.003     0.002     0.937     0.000     0.000     0.001     0.001     4.000     4.000    16.000  418  62
     0.560     0.833     1.570     1.130    -1.413    -0.923    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.001     0.000     0.000     0.038     0.000     0.000     0.005     0.011     0.000     0.000     0.000     0.000     0.000     0.001     0.004     0.938     0.000     0.000     0.001     0.001     4.000     4.000    16.000  419  62
    -1.104     1.938    -0.278     0.357    -0.414    -0.714    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.038     0.001     0.000     0.001     0.000     0.000     0.015     0.001     0.000     0.000     0.000     0.000     0.000     0.070     0.106     0.766     0.000     0.000     0.002     0.000     4.000     4.000    16.000  420  62
     0.440    -0.219     0.191    -0.448    -2.310    -0.896    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.035     0.001     0.000     0.004     0.000     0.000     0.016     0.000     0.000     0.000     0.000     0.000     0.000     0.021     0.260     0.661     0.000     0.000     0.002     0.000     4.000     4.000    16.000  421  62
     0.789     0.875    -0.513     1.716    -1.355    -0.412    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.037     0.000     0.000     0.003     0.000     0.000     0.003     0.013     0.000     0.000     0.000     0.000     0.000     0.009     0.002     0.931     0.000     0.000     0.001     0.001     4.000     4.000    16.000  422  62
    -0.701     0.264     0.103     0.031    -1.099    -0.710    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.036     0.001     0.000     0.003     0.000     0.000     0.015     0.001     0.000     0.000     0.000     0.000     0.000     0.020     0.137     0.785     0.000     0.000     0.002     0.000     4.000     4.000    16.000  423  62
     0.091    -0.921     1.257     1.726     0.041     1.124    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.142     0.001     0.856     0.000     0.000     0.000     0.000     4.000     4.000    16.000  434  64
     0.963    -0.718    -1.080     0.957    -0.497    -0.477    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.028     0.009     0.963     0.000     0.000     0.000     0.000     4.000     4.000    16.000  435  64
     0.976    -0.938     0.396     1.339    -0.273     0.668    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.083     0.005     0.912     0.000     0.000     0.000     0.000     4.000     4.000    16.000  436  64
     1.809     0.918     1.619     1.146     0.976    -0.273    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.005     0.990     0.000     0.000     0.000     0.000     4.000     4.000    16.000  437  64
    -0.124     0.350     1.678    -0.025     1.098    -0.506    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.225     0.761     0.000     0.000     0.000     0.000     4.000     4.000    16.000  438  64
     1.151    -0.970     2.098     0.708    -0.600    -0.960    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.997     0.000     0.000     0.000     0.000     4.000     4.000    16.000  439  64
    -0.822     0.275    -0.298    -1.054     0.041    -0.288    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.014     0.000     0.000     0.000     0.000     0.000     0.588     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.379     0.001     2.000     3.000     7.000    2   2
    -0.299     0.173     1.404    -0.489     0.496    -0.684    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.005     0.001     0.000     0.008     0.000     0.000     0.578     0.016     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.385     0.005     2.000     3.000     7.000    3   2
    -0.594     0.489    -0.405    -1.166     0.355     0.209    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.013     0.001     0.000     0.000     0.000     0.000     0.590     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.031     0.361     0.001     2.000     3.000     7.000    4   2
    -0.661    -0.165    -0.533    -0.142     0.022    -1.162    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.013     0.000     0.000     0.000     0.001     0.000     0.570     0.023     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.035     0.351     0.006     2.000     3.000     7.000    5   2
    -1.292    -0.138    -0.132    -1.364    -1.278    -0.657    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.014     0.000     0.000     0.000     0.000     0.000     0.585     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.384     0.002     2.000     3.000     7.000    6   2
     0.037     0.795    -1.286    -1.415    -0.183    -0.203    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.014     0.000     0.000     0.000     0.001     0.000     0.585     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.036     0.354     0.002     2.000     3.000     7.000    7   2
    -0.138     0.125     2.626    -0.988    -0.369    -0.378    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.059     0.000     0.000     0.000     0.000     0.000     0.003     0.017     0.000     0.000     0.000     0.026     0.757     0.000     0.000     0.123     0.014     4.000     4.000    16.000 1389 115
     0.131     0.951    -0.347     1.492    -0.933    -0.272    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.055     0.001     0.000     0.004     0.000     0.000     0.000     0.000     0.011     0.008     0.000     0.000     0.000     0.013     0.006     0.764     0.000     0.029     0.070     0.038     4.000     4.000    16.000 1390 115
     1.017    -0.031    -0.591     0.056     0.265     0.164    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.050     0.007     0.000     0.003     0.000     0.000     0.000     0.000     0.002     0.016     0.001     0.000     0.000     0.148     0.089     0.547     0.000     0.031     0.104     0.003     4.000     4.000    16.000 1391 115
     0.909    -0.680     0.074    -0.876    -0.228     0.335    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.037     0.017     0.000     0.006     0.000     0.000     0.000     0.000     0.001     0.016     0.002     0.000     0.000     0.132     0.181     0.470     0.000     0.015     0.121     0.001     4.000     4.000    16.000 1392 115
    -0.715    -0.535    -1.374     1.370     0.400     0.405    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.056     0.003     0.000     0.001     0.000     0.000     0.000     0.000     0.005     0.014     0.000     0.000     0.000     0.159     0.007     0.618     0.000     0.104     0.025     0.009     4.000     4.000    16.000 1393 115
     0.601     0.259     0.035     0.713     0.009     2.041    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.060     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.019     0.000     0.000     0.000     0.783     0.000     0.001     0.000     0.138     0.000     0.000     4.000     2.000    14.000 1394 115
     0.346     0.044    -0.249     0.855     0.560     0.796    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.079     0.000     0.000     0.000     0.015     0.001     0.010     0.000     0.682     0.201     0.011     5.000     2.000    18.000  143  30
     0.225     0.167     0.768    -0.865     0.880    -0.203    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.040     0.035     0.000     0.000     0.002     0.015     0.010     0.000     0.016     0.876     0.002     5.000     3.000    19.000  144  30
     1.648     1.991     0.475    -0.820     0.803     1.513    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.079     0.000     0.000     0.000     0.026     0.000     0.000     0.000     0.884     0.010     0.000     5.000     2.000    18.000  145  30
     1.178     0.564     0.582     0.743     0.502    -0.640    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.059     0.009     0.000     0.000     0.001     0.001     0.024     0.000     0.077     0.742     0.076     5.000     3.000    19.000  146  30
     0.158     0.141     0.211    -0.097     0.521    -0.435    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.046     0.020     0.000     0.000     0.002     0.008     0.016     0.000     0.032     0.855     0.007     5.000     3.000    19.000  147  30
     0.587     0.645    -1.012    -0.219     0.950     2.613    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.079     0.000     0.000     0.000     0.026     0.000     0.000     0.000     0.894     0.000     0.000     5.000     2.000    18.000  148  30
    -0.272     0.334    -0.611     0.199     1.226    -0.114    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.923     0.031     0.000     0.004     0.000     0.000     0.017     0.000     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.018     0.000     1.000     1.000     1.000  183  35
    -1.077     0.151    -0.034     0.514     1.988    -1.033    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.941     0.016     0.000     0.002     0.000     0.000     0.017     0.000     0.001     0.001     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.002     0.019     0.000     1.000     1.000     1.000  184  35
     0.144    -0.305     0.123     0.575     0.592    -0.733    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.882     0.029     0.000     0.047     0.000     0.000     0.016     0.001     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.002     0.019     0.001     1.000     1.000     1.000  185  35
    -1.292    -0.154    -0.063     0.489    -1.490    -1.211    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.878     0.014     0.000     0.067     0.000     0.000     0.015     0.003     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.018     0.001     1.000     1.000     1.000  186  35
    -1.641     0.280    -0.386    -0.203     0.086     0.557    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.754     0.178     0.000     0.027     0.000     0.000     0.017     0.000     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.006     0.015     0.000     1.000     1.000     1.000  187  35
    -1.372    -1.115    -1.677     0.219     0.310    -1.159    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.944     0.009     0.000     0.006     0.000     0.000     0.014     0.003     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.007     0.012     0.001     1.000     1.000     1.000  188  35
    -1.426     1.031     0.377    -1.242    -0.081    -0.605    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.002     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.016     0.969     0.004     5.000     3.000    19.000 1640 131
     0.735     1.133    -0.816    -0.916    -0.503     2.745    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.989     0.000     0.000     5.000     2.000    18.000 1641 131
     0.560     1.390    -0.278    -0.356    -0.516     0.509    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.002     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.275     0.705     0.008     5.000     3.000    19.000 1642 131
    -1.681     1.192    -0.885    -1.405    -0.497    -0.070    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.071     0.913     0.006     5.000     3.000    19.000 1643 131
    -0.245     0.827     0.025    -1.232    -0.414    -0.115    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.004     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.027     0.958     0.004     5.000     3.000    19.000 1644 131
    -0.849     1.659     0.201    -0.840    -0.158     0.286    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.003     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.079     0.907     0.003     5.000     3.000    19.000 1645 131
    -0.903    -1.619    -0.220    -1.339     0.175    -0.038    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242    -0.490    -0.757    -1.202    -0.500   -12.519     2.179     3.242     0.194     0.006     0.000     0.002     0.000     0.000     0.000     0.000     0.114     0.223     0.055     0.000     0.000     0.001     0.002     0.002     0.000     0.024     0.376     0.001     5.000     3.000    19.000  310  50
