    -1.788     1.272    -0.963     0.173    -0.753     0.028     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.002     0.323     0.042     0.146     0.056     0.380     0.031     0.018     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000 1000 102
     0.735     1.589     0.416     1.029    -0.279    -0.173     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.003     0.339     0.006     0.001     0.023     0.120     0.001     0.455     0.023     0.000     0.027     0.000     0.000     0.000     0.001     3.000     3.000    11.000 1519 124
     0.936     0.623    -1.334    -0.804     1.194    -0.076     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.319     0.028     0.013     0.004     0.122     0.007     0.488     0.000     0.000     0.017     0.000     0.000     0.000     0.001     3.000     1.000     9.000 1520 124
     1.352     0.049     0.201    -0.753     0.137    -0.549     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.015     0.328     0.004     0.001     0.067     0.077     0.001     0.431     0.061     0.000     0.013     0.000     0.000     0.000     0.000     3.000     1.000     9.000 1521 124
    -0.151     0.125     0.015     0.606     1.373    -0.513     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.032     0.299     0.017     0.004     0.094     0.046     0.002     0.458     0.034     0.000     0.013     0.000     0.000     0.000     0.001     3.000     1.000     9.000 1522 124
    -0.393     0.511    -0.464    -0.891     1.399    -0.609     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.026     0.296     0.025     0.010     0.084     0.049     0.003     0.483     0.013     0.000     0.009     0.001     0.000     0.000     0.000     3.000     1.000     9.000 1523 124
     1.366     0.103    -0.014    -0.336    -1.009    -0.094     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.004     0.830     0.010     0.001     0.007     0.069     0.001     0.074     0.002     0.000     0.003     0.000     0.000     0.000     0.000     1.000     3.000     3.000 1635 130
    -0.138     0.816    -0.982    -0.840    -0.926     0.387     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.765     0.079     0.003     0.000     0.069     0.004     0.070     0.000     0.000     0.008     0.000     0.000     0.000     0.001     1.000     3.000     3.000 1636 130
    -0.768     0.312    -0.738     1.390    -1.131     0.069     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.014     0.762     0.069     0.013     0.016     0.046     0.003     0.077     0.000     0.000     0.001     0.000     0.000     0.000     0.000     1.000     3.000     3.000 1637 130
     1.044     0.210     0.348    -2.006    -0.740    -0.432     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.047     0.792     0.006     0.001     0.040     0.035     0.000     0.067     0.010     0.000     0.001     0.000     0.000     0.000     0.000     1.000     3.000     3.000 1638 130
     0.211     0.698     0.445    -1.476    -0.113     0.153     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.830     0.014     0.001     0.002     0.074     0.001     0.070     0.001     0.000     0.007     0.000     0.000     0.000     0.000     1.000     3.000     3.000 1639 130
    -0.473    -0.138    -0.445    -0.616    -0.644    -0.509     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.001     0.000     0.006     0.435     0.038     0.001     0.421     0.090     0.000     0.006     0.000     0.000     0.000     0.000     3.000     2.000    10.000 1670 134
    -1.319     0.913    -0.611    -1.094     0.880    -0.475     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.002     0.000     0.065     0.265     0.142     0.009     0.506     0.007     0.000     0.005     0.000     0.000     0.000     0.000     3.000     1.000     9.000 1671 134
    -0.433     0.747    -0.611     1.079    -0.862    -0.606     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.001     0.000     0.012     0.436     0.031     0.002     0.460     0.053     0.000     0.004     0.000     0.000     0.000     0.000     3.000     2.000    10.000 1672 134
     0.158    -0.498    -0.855    -0.117    -0.529    -0.447     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.000     0.012     0.405     0.060     0.003     0.459     0.050     0.000     0.009     0.000     0.000     0.000     0.000     3.000     1.000     9.000 1673 134
     0.010     0.162     0.357     0.392    -1.176    -0.988     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.001     0.000     0.001     0.454     0.025     0.000     0.191     0.319     0.000     0.008     0.000     0.000     0.000     0.000     3.000     2.000    10.000 1674 134
    -0.755    -0.020     0.299     1.945    -0.632    -0.487     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.000     0.000     0.009     0.929     0.038     0.001     0.016     0.005     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  418  62
     0.560     0.833     1.570     1.130    -1.413    -0.923     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.000     0.000     0.906     0.071     0.000     0.000     0.021     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  419  62
    -1.104     1.938    -0.278     0.357    -0.414    -0.714     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.000     0.038     0.755     0.174     0.010     0.020     0.001     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  420  62
     0.440    -0.219     0.191    -0.448    -2.310    -0.896     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.000     0.003     0.852     0.121     0.001     0.011     0.010     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  421  62
     0.789     0.875    -0.513     1.716    -1.355    -0.412     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.000     0.066     0.604     0.301     0.006     0.021     0.001     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  422  62
    -0.701     0.264     0.103     0.031    -1.099    -0.710     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.001     0.000     0.003     0.931     0.042     0.001     0.011     0.010     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  423  62
     0.091    -0.921     1.257     1.726     0.041     1.124     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.333     0.030     0.000     0.000     0.603     0.034     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  434  64
     0.963    -0.718    -1.080     0.957    -0.497    -0.477     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.054     0.285     0.024     0.038     0.465     0.128     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  435  64
     0.976    -0.938     0.396     1.339    -0.273     0.668     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.346     0.017     0.002     0.000     0.616     0.019     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  436  64
     1.809     0.918     1.619     1.146     0.976    -0.273     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.361     0.001     0.000     0.036     0.600     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  437  64
    -0.124     0.350     1.678    -0.025     1.098    -0.506     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.064     0.297     0.002     0.000     0.513     0.124     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  438  64
     1.151    -0.970     2.098     0.708    -0.600    -0.960     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.149     0.213     0.001     0.000     0.593     0.044     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     6.000  439  64
    -0.822     0.275    -0.298    -1.054     0.041    -0.288     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.006     0.000     0.013     0.216     0.088     0.003     0.629     0.033     0.000     0.010     0.000     0.000     0.000     0.000     3.000     1.000     9.000    2   2
    -0.299     0.173     1.404    -0.489     0.496    -0.684     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.003     0.004     0.000     0.000     0.297     0.023     0.000     0.024     0.643     0.000     0.006     0.000     0.000     0.000     0.000     3.000     2.000    10.000    3   2
    -0.594     0.489    -0.405    -1.166     0.355     0.209     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.007     0.001     0.016     0.006     0.284     0.014     0.636     0.001     0.000     0.036     0.000     0.000     0.000     0.000     3.000     1.000     9.000    4   2
    -0.661    -0.165    -0.533    -0.142     0.022    -1.162     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.003     0.004     0.001     0.008     0.286     0.023     0.003     0.589     0.068     0.000     0.016     0.000     0.000     0.000     0.000     3.000     1.000     9.000    5   2
    -1.292    -0.138    -0.132    -1.364    -1.278    -0.657     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.004     0.004     0.000     0.004     0.300     0.016     0.000     0.536     0.133     0.000     0.004     0.000     0.000     0.000     0.000     3.000     1.000     9.000    6   2
     0.037     0.795    -1.286    -1.415    -0.183    -0.203     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.007     0.001     0.040     0.111     0.160     0.009     0.657     0.006     0.000     0.010     0.000     0.000     0.000     0.000     3.000     1.000     9.000    7   2
    -0.138     0.125     2.626    -0.988    -0.369    -0.378     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.253     0.297     0.000     0.000     0.122     0.007     0.000     0.000     0.317     0.000     0.000     0.000     0.000     0.003     0.000     1.000     2.000     2.000 1389 115
     0.131     0.951    -0.347     1.492    -0.933    -0.272     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.048     0.482     0.020     0.007     0.080     0.042     0.001     0.303     0.011     0.000     0.003     0.002     0.000     0.000     0.001     1.000     3.000     3.000 1390 115
     1.017    -0.031    -0.591     0.056     0.265     0.164     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.522     0.028     0.004     0.001     0.120     0.004     0.295     0.000     0.000     0.021     0.001     0.000     0.000     0.002     1.000     3.000     3.000 1391 115
     0.909    -0.680     0.074    -0.876    -0.228     0.335     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.534     0.016     0.001     0.000     0.126     0.002     0.264     0.000     0.000     0.053     0.000     0.000     0.001     0.002     1.000     3.000     3.000 1392 115
    -0.715    -0.535    -1.374     1.370     0.400     0.405     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.386     0.164     0.024     0.000     0.083     0.022     0.298     0.000     0.000     0.019     0.001     0.000     0.000     0.002     1.000     3.000     3.000 1393 115
     0.601     0.259     0.035     0.713     0.009     2.041     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.059     0.491     0.000     0.000     0.021     0.109     0.000     0.000     0.000     0.317     0.000     0.000     0.000     0.003     1.000     4.000     4.000 1394 115
     0.346     0.044    -0.249     0.855     0.560     0.796     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.790     0.137     0.000     0.000     0.056     0.006     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.009     1.000     3.000     3.000  143  30
     0.225     0.167     0.768    -0.865     0.880    -0.203     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.021     0.895     0.012     0.000     0.019     0.042     0.000     0.001     0.000     0.000     0.000     0.001     0.000     0.003     0.006     1.000     3.000     3.000  144  30
     1.648     1.991     0.475    -0.820     0.803     1.513     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.735     0.192     0.000     0.000     0.053     0.009     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.009     1.000     3.000     3.000  145  30
     1.178     0.564     0.582     0.743     0.502    -0.640     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.059     0.857     0.011     0.000     0.035     0.026     0.000     0.001     0.000     0.000     0.000     0.002     0.000     0.002     0.005     1.000     3.000     3.000  146  30
     0.158     0.141     0.211    -0.097     0.521    -0.435     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.111     0.792     0.025     0.001     0.045     0.016     0.000     0.001     0.000     0.000     0.000     0.003     0.000     0.001     0.006     1.000     3.000     3.000  147  30
     0.587     0.645    -1.012    -0.219     0.950     2.613     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.002     0.926     0.000     0.000     0.000     0.062     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.010     1.000     4.000     4.000  148  30
    -0.272     0.334    -0.611     0.199     1.226    -0.114     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.002     0.000     0.003     0.004     0.020     0.001     0.933     0.005     0.000     0.032     0.000     0.000     0.000     0.000     3.000     1.000     9.000  183  35
    -1.077     0.151    -0.034     0.514     1.988    -1.033     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.000     0.002     0.016     0.009     0.001     0.926     0.020     0.000     0.023     0.000     0.000     0.000     0.000     3.000     1.000     9.000  184  35
     0.144    -0.305     0.123     0.575     0.592    -0.733     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.001     0.000     0.000     0.025     0.003     0.000     0.684     0.265     0.000     0.022     0.000     0.000     0.000     0.000     3.000     1.000     9.000  185  35
    -1.292    -0.154    -0.063     0.489    -1.490    -1.211     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.001     0.000     0.000     0.026     0.001     0.000     0.776     0.180     0.000     0.014     0.000     0.000     0.000     0.000     3.000     1.000     9.000  186  35
    -1.641     0.280    -0.386    -0.203     0.086     0.557     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.000     0.001     0.000     0.024     0.003     0.836     0.000     0.000     0.133     0.000     0.000     0.000     0.000     3.000     1.000     9.000  187  35
    -1.372    -1.115    -1.677     0.219     0.310    -1.159     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.001     0.001     0.003     0.023     0.001     0.001     0.927     0.024     0.000     0.019     0.000     0.000     0.000     0.000     3.000     1.000     9.000  188  35
    -1.426     1.031     0.377    -1.242    -0.081    -0.605     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.159     0.480     0.014     0.001     0.055     0.009     0.000     0.205     0.051     0.000     0.003     0.012     0.000     0.002     0.010     1.000     3.000     3.000 1640 131
     0.735     1.133    -0.816    -0.916    -0.503     2.745     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.001     0.651     0.000     0.000     0.000     0.065     0.000     0.000     0.000     0.259     0.000     0.000     0.000     0.024     1.000     4.000     4.000 1641 131
     0.560     1.390    -0.278    -0.356    -0.516     0.509     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.616     0.036     0.000     0.000     0.062     0.002     0.185     0.000     0.000     0.073     0.001     0.000     0.002     0.021     1.000     3.000     3.000 1642 131
    -1.681     1.192    -0.885    -1.405    -0.497    -0.070     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.008     0.590     0.054     0.017     0.010     0.036     0.002     0.256     0.000     0.000     0.002     0.016     0.000     0.001     0.007     1.000     3.000     3.000 1643 131
    -0.245     0.827     0.025    -1.232    -0.414    -0.115     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.015     0.620     0.017     0.002     0.020     0.043     0.001     0.241     0.010     0.000     0.008     0.008     0.000     0.003     0.013     1.000     3.000     3.000 1644 131
    -0.849     1.659     0.201    -0.840    -0.158     0.286     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.623     0.029     0.001     0.000     0.062     0.002     0.221     0.000     0.000     0.037     0.002     0.000     0.003     0.019     1.000     3.000     3.000 1645 131
    -0.903    -1.619    -0.220    -1.339     0.175    -0.038     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.005     0.207     0.021     0.000     0.002     0.004     0.000     0.488     0.006     0.000     0.018     0.082     0.000     0.010     0.155     3.000     1.000     9.000  310  50
     1.030    -1.742     0.465     0.509     1.751     3.443     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.000     0.234     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.512     0.000     0.000     0.000     0.247     3.000     4.000    12.000  311  50
    -1.171    -1.554    -1.374     0.041     1.495     0.172     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.148     0.085     0.001     0.000     0.004     0.001     0.478     0.000     0.000     0.034     0.053     0.000     0.002     0.192     3.000     1.000     9.000  312  50
     1.500    -1.104    -0.630    -0.254    -0.926    -0.616     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.018     0.209     0.007     0.000     0.004     0.002     0.000     0.476     0.028     0.000     0.008     0.120     0.000     0.020     0.107     3.000     1.000     9.000  313  50
    -0.701    -0.256    -1.119     0.637     1.091     0.497     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.169     0.065     0.000     0.000     0.005     0.001     0.437     0.000     0.000     0.076     0.024     0.000     0.004     0.219     3.000     1.000     9.000  314  50
     1.097    -0.069     0.162    -0.397     1.482     0.568     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.224     0.010     0.000     0.000     0.007     0.000     0.288     0.000     0.000     0.224     0.005     0.000     0.032     0.210     3.000     4.000    12.000  315  50
    -0.003    -1.045    -0.513     0.357     2.097     0.480     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.638     0.141     0.004     0.000     0.169     0.023     0.018     0.000     0.000     0.006     0.000     0.000     0.000     0.000     1.000     3.000     3.000  121  27
     3.513     0.226     1.169     0.372     3.250    -0.886     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.000     0.778     0.001     0.000     0.000     0.197     0.000     0.023     0.000     0.000     0.001     0.000     0.000     0.000     0.000     1.000     3.000     3.000  122  27
     0.520     0.972    -0.083    -0.193     0.835    -0.135     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.004     0.748     0.027     0.005     0.018     0.171     0.004     0.022     0.000     0.000     0.001     0.000     0.000     0.000     0.000     1.000     3.000     3.000  123  27
     0.104     0.269    -0.083     0.728     2.033    -0.551     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.022     0.715     0.042     0.011     0.067     0.115     0.004     0.023     0.000     0.000     0.001     0.000     0.000     0.000     0.000     1.000     3.000     3.000  124  27
    -0.755    -1.061     0.866     0.357     0.175    -0.507     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.355     0.412     0.012     0.000     0.185     0.011     0.000     0.005     0.018     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  125  27
     0.963     1.358     0.172     0.677     0.175    -0.623     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.039     0.722     0.017     0.003     0.099     0.094     0.001     0.021     0.002     0.000     0.001     0.000     0.000     0.000     0.000     1.000     3.000     3.000  126  27
    -0.674    -0.305    -0.229     1.741     0.745     0.037     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.010     0.701     0.069     0.032     0.033     0.125     0.008     0.024     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000  127  27
     0.990    -0.573     0.084     0.178    -0.100    -0.369     1.505     1.585     1.392    -2.047   -14.114    -3.247     1.505     1.585     1.392    -2.047   -14.114    -3.247     0.000     0.001     0.013     0.000     0.003     0.129     0.094     0.001     0.635     0.101     0.000     0.024     0.000     0.000     0.000     0.000     3.000     1.000     9.000 1492 121
