     2.238     2.109     1.482    -0.117     0.195    -0.323    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.003     0.000     0.007     0.007     0.009     0.807     0.002     0.000     0.000     0.163     0.002     0.000     2.000     2.000     6.000  996 102
    -0.607    -0.358     0.602     0.015    -1.125    -0.596    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.014     0.000     0.000     0.003     0.768     0.050     0.001     0.000     0.043     0.116     0.006     0.000     2.000     1.000     5.000  997 102
    -0.741     0.870    -0.435     0.474     0.195    -0.389    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.001     0.000     0.000     0.016     0.519     0.287     0.012     0.001     0.006     0.133     0.025     0.000     2.000     1.000     5.000  998 102
     1.070    -0.466     0.015     1.044    -1.259     0.050    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.001     0.016     0.025     0.783     0.010     0.000     0.000     0.155     0.010     0.000     2.000     2.000     6.000  999 102
    -1.788     1.272    -0.963     0.173    -0.753     0.028    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.017     0.030     0.745     0.042     0.002     0.000     0.130     0.035     0.000     2.000     2.000     6.000 1000 102
     0.735     1.589     0.416     1.029    -0.279    -0.173    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.018     0.000     0.031     0.372     0.036     0.323     0.005     0.000     0.001     0.200     0.014     0.000     1.000     2.000     2.000 1519 124
     0.936     0.623    -1.334    -0.804     1.194    -0.076    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.012     0.410     0.005     0.343     0.015     0.000     0.000     0.177     0.038     0.000     1.000     2.000     2.000 1520 124
     1.352     0.049     0.201    -0.753     0.137    -0.549    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.070     0.000     0.013     0.339     0.165     0.196     0.002     0.000     0.004     0.200     0.011     0.000     1.000     2.000     2.000 1521 124
    -0.151     0.125     0.015     0.606     1.373    -0.513    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.038     0.000     0.008     0.376     0.227     0.133     0.004     0.000     0.007     0.182     0.025     0.000     1.000     4.000     4.000 1522 124
    -0.393     0.511    -0.464    -0.891     1.399    -0.609    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.016     0.000     0.006     0.400     0.218     0.140     0.006     0.000     0.007     0.174     0.034     0.000     1.000     4.000     4.000 1523 124
     1.366     0.103    -0.014    -0.336    -1.009    -0.094    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.001     0.000     0.003     0.065     0.011     0.216     0.002     0.000     0.001     0.670     0.031     0.000     3.000     2.000    10.000 1635 130
    -0.138     0.816    -0.982    -0.840    -0.926     0.387    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.006     0.063     0.000     0.216     0.012     0.000     0.000     0.554     0.148     0.000     3.000     2.000    10.000 1636 130
    -0.768     0.312    -0.738     1.390    -1.131     0.069    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.001     0.068     0.019     0.202     0.008     0.000     0.001     0.593     0.107     0.000     3.000     2.000    10.000 1637 130
     1.044     0.210     0.348    -2.006    -0.740    -0.432    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.012     0.000     0.001     0.056     0.115     0.113     0.001     0.000     0.016     0.665     0.021     0.000     3.000     2.000    10.000 1638 130
     0.211     0.698     0.445    -1.476    -0.113     0.153    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.008     0.061     0.002     0.224     0.003     0.000     0.000     0.661     0.041     0.000     3.000     2.000    10.000 1639 130
    -0.473    -0.138    -0.445    -0.616    -0.644    -0.509    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.098     0.000     0.006     0.432     0.400     0.062     0.002     0.000     0.000     0.001     0.000     0.000     1.000     1.000     1.000 1670 134
    -1.319     0.913    -0.611    -1.094     0.880    -0.475    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.009     0.000     0.004     0.523     0.255     0.199     0.009     0.001     0.000     0.001     0.000     0.000     1.000     4.000     4.000 1671 134
    -0.433     0.747    -0.611     1.079    -0.862    -0.606    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.063     0.000     0.004     0.469     0.415     0.047     0.002     0.000     0.000     0.001     0.000     0.000     1.000     1.000     1.000 1672 134
     0.158    -0.498    -0.855    -0.117    -0.529    -0.447    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.051     0.000     0.007     0.477     0.361     0.099     0.004     0.000     0.000     0.001     0.000     0.000     1.000     4.000     4.000 1673 134
     0.010     0.162     0.357     0.392    -1.176    -0.988    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.356     0.000     0.007     0.173     0.433     0.030     0.001     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000 1674 134
    -0.755    -0.020     0.299     1.945    -0.632    -0.487    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.005     0.000     0.000     0.014     0.918     0.061     0.001     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000  418  62
     0.560     0.833     1.570     1.130    -1.413    -0.923    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.019     0.000     0.000     0.000     0.903     0.078     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000  419  62
    -1.104     1.938    -0.278     0.357    -0.414    -0.714    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.002     0.000     0.000     0.018     0.736     0.231     0.013     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000  420  62
     0.440    -0.219     0.191    -0.448    -2.310    -0.896    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.012     0.000     0.000     0.008     0.858     0.122     0.001     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000  421  62
     0.789     0.875    -0.513     1.716    -1.355    -0.412    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.001     0.000     0.000     0.019     0.579     0.393     0.008     0.001     0.000     0.000     0.000     0.000     2.000     1.000     5.000  422  62
    -0.701     0.264     0.103     0.031    -1.099    -0.710    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.010     0.000     0.000     0.009     0.917     0.062     0.001     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000  423  62
     0.091    -0.921     1.257     1.726     0.041     1.124    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.000     0.843     0.072     0.000     0.000     0.060     0.024     0.000     2.000     2.000     6.000  434  64
     0.963    -0.718    -1.080     0.957    -0.497    -0.477    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.634     0.270     0.011     0.001     0.004     0.068     0.013     0.000     2.000     1.000     5.000  435  64
     0.976    -0.938     0.396     1.339    -0.273     0.668    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.000     0.878     0.037     0.000     0.000     0.070     0.014     0.000     2.000     2.000     6.000  436  64
     1.809     0.918     1.619     1.146     0.976    -0.273    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.051     0.863     0.002     0.000     0.000     0.084     0.001     0.000     2.000     2.000     6.000  437  64
    -0.124     0.350     1.678    -0.025     1.098    -0.506    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.688     0.226     0.001     0.000     0.006     0.078     0.001     0.000     2.000     1.000     5.000  438  64
     1.151    -0.970     2.098     0.708    -0.600    -0.960    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.845     0.070     0.000     0.000     0.019     0.065     0.001     0.000     2.000     1.000     5.000  439  64
    -0.822     0.275    -0.298    -1.054     0.041    -0.288    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.029     0.000     0.009     0.592     0.198     0.166     0.005     0.000     0.000     0.002     0.000     0.000     1.000     4.000     4.000    2   2
    -0.299     0.173     1.404    -0.489     0.496    -0.684    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.608     0.000     0.005     0.017     0.334     0.035     0.000     0.000     0.000     0.002     0.000     0.000     1.000     1.000     1.000    3   2
    -0.594     0.489    -0.405    -1.166     0.355     0.209    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.030     0.599     0.002     0.352     0.015     0.000     0.000     0.002     0.000     0.000     1.000     4.000     4.000    4   2
    -0.661    -0.165    -0.533    -0.142     0.022    -1.162    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.065     0.000     0.010     0.554     0.327     0.037     0.004     0.000     0.000     0.002     0.001     0.000     1.000     4.000     4.000    5   2
    -1.292    -0.138    -0.132    -1.364    -1.278    -0.657    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.155     0.000     0.003     0.471     0.341     0.026     0.001     0.000     0.001     0.002     0.000     0.000     1.000     1.000     1.000    6   2
     0.037     0.795    -1.286    -1.415    -0.183    -0.203    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.005     0.000     0.008     0.616     0.084     0.272     0.012     0.001     0.000     0.002     0.000     0.000     1.000     4.000     4.000    7   2
    -0.138     0.125     2.626    -0.988    -0.369    -0.378    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.195     0.000     0.000     0.000     0.139     0.018     0.000     0.000     0.100     0.546     0.001     0.000     3.000     2.000    10.000 1389 115
     0.131     0.951    -0.347     1.492    -0.933    -0.272    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.007     0.000     0.002     0.186     0.079     0.077     0.002     0.000     0.014     0.568     0.065     0.000     3.000     2.000    10.000 1390 115
     1.017    -0.031    -0.591     0.056     0.265     0.164    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.012     0.182     0.000     0.152     0.005     0.000     0.000     0.558     0.090     0.000     3.000     2.000    10.000 1391 115
     0.909    -0.680     0.074    -0.876    -0.228     0.335    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.035     0.160     0.000     0.154     0.004     0.000     0.000     0.583     0.064     0.000     3.000     2.000    10.000 1392 115
    -0.715    -0.535    -1.374     1.370     0.400     0.405    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.007     0.188     0.000     0.137     0.020     0.000     0.000     0.382     0.265     0.000     3.000     2.000    10.000 1393 115
     0.601     0.259     0.035     0.713     0.009     2.041    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.195     0.000     0.000     0.008     0.150     0.000     0.000     0.007     0.640     0.000     3.000     3.000    11.000 1394 115
     0.346     0.044    -0.249     0.855     0.560     0.796    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.000     0.049     0.006     0.000     0.000     0.595     0.349     0.000     3.000     2.000    10.000  143  30
     0.225     0.167     0.768    -0.865     0.880    -0.203    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.001     0.011     0.044     0.000     0.000     0.006     0.899     0.039     0.000     3.000     2.000    10.000  144  30
     1.648     1.991     0.475    -0.820     0.803     1.513    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.001     0.000     0.000     0.032     0.023     0.000     0.000     0.211     0.733     0.000     3.000     3.000    11.000  145  30
     1.178     0.564     0.582     0.743     0.502    -0.640    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.001     0.032     0.023     0.000     0.000     0.029     0.869     0.046     0.000     3.000     2.000    10.000  146  30
     0.158     0.141     0.211    -0.097     0.521    -0.435    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.001     0.035     0.020     0.000     0.000     0.036     0.834     0.073     0.000     3.000     2.000    10.000  147  30
     0.587     0.645    -1.012    -0.219     0.950     2.613    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.001     0.000     0.000     0.000     0.055     0.000     0.000     0.000     0.944     0.000     3.000     3.000    11.000  148  30
    -0.272     0.334    -0.611     0.199     1.226    -0.114    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.004     0.000     0.023     0.930     0.004     0.037     0.002     0.000     0.000     0.001     0.000     0.000     1.000     4.000     4.000  183  35
    -1.077     0.151    -0.034     0.514     1.988    -1.033    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.034     0.000     0.014     0.909     0.028     0.014     0.001     0.000     0.000     0.001     0.000     0.000     1.000     4.000     4.000  184  35
     0.144    -0.305     0.123     0.575     0.592    -0.733    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.315     0.000     0.017     0.625     0.037     0.005     0.000     0.000     0.000     0.001     0.000     0.000     1.000     4.000     4.000  185  35
    -1.292    -0.154    -0.063     0.489    -1.490    -1.211    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.189     0.000     0.011     0.757     0.039     0.003     0.000     0.000     0.000     0.000     0.000     0.000     1.000     4.000     4.000  186  35
    -1.641     0.280    -0.386    -0.203     0.086     0.557    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.104     0.852     0.000     0.039     0.003     0.000     0.000     0.001     0.000     0.000     1.000     4.000     4.000  187  35
    -1.372    -1.115    -1.677     0.219     0.310    -1.159    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.024     0.000     0.010     0.923     0.038     0.004     0.001     0.000     0.000     0.000     0.000     0.000     1.000     4.000     4.000  188  35
    -1.426     1.031     0.377    -1.242    -0.081    -0.605    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.027     0.000     0.001     0.078     0.079     0.017     0.000     0.000     0.074     0.667     0.058     0.000     3.000     2.000    10.000 1640 131
     0.735     1.133    -0.816    -0.916    -0.503     2.745    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.106     0.000     0.000     0.000     0.096     0.000     0.000     0.000     0.798     0.000     3.000     3.000    11.000 1641 131
     0.560     1.390    -0.278    -0.356    -0.516     0.509    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.033     0.073     0.000     0.091     0.005     0.000     0.000     0.644     0.154     0.000     3.000     2.000    10.000 1642 131
    -1.681     1.192    -0.885    -1.405    -0.497    -0.070    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.001     0.105     0.008     0.084     0.004     0.000     0.002     0.661     0.136     0.000     3.000     2.000    10.000 1643 131
    -0.245     0.827     0.025    -1.232    -0.414    -0.115    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.003     0.000     0.004     0.099     0.016     0.079     0.001     0.000     0.004     0.733     0.061     0.000     3.000     2.000    10.000 1644 131
    -0.849     1.659     0.201    -0.840    -0.158     0.286    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.018     0.088     0.000     0.093     0.003     0.000     0.000     0.685     0.113     0.000     3.000     2.000    10.000 1645 131
    -0.903    -1.619    -0.220    -1.339     0.175    -0.038    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.003     0.000     0.012     0.369     0.002     0.013     0.001     0.000     0.002     0.485     0.112     0.000     3.000     2.000    10.000  310  50
     1.030    -1.742     0.465     0.509     1.751     3.443    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.384     0.000     0.000     0.000     0.016     0.000     0.000     0.000     0.600     0.000     3.000     3.000    11.000  311  50
    -1.171    -1.554    -1.374     0.041     1.495     0.172    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.014     0.370     0.000     0.014     0.002     0.000     0.000     0.335     0.264     0.000     3.000     4.000    12.000  312  50
     1.500    -1.104    -0.630    -0.254    -0.926    -0.616    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.030     0.000     0.006     0.348     0.009     0.006     0.000     0.000     0.018     0.521     0.060     0.000     3.000     2.000    10.000  313  50
    -0.701    -0.256    -1.119     0.637     1.091     0.497    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.034     0.350     0.000     0.014     0.002     0.000     0.000     0.352     0.248     0.000     3.000     2.000    10.000  314  50
     1.097    -0.069     0.162    -0.397     1.482     0.568    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.161     0.223     0.000     0.016     0.001     0.000     0.000     0.513     0.087     0.000     3.000     2.000    10.000  315  50
    -0.003    -1.045    -0.513     0.357     2.097     0.480    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.006     0.030     0.000     0.535     0.055     0.000     0.000     0.252     0.122     0.000     2.000     2.000     6.000  121  27
     3.513     0.226     1.169     0.372     3.250    -0.886    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.002     0.034     0.000     0.589     0.001     0.000     0.000     0.371     0.003     0.000     2.000     2.000     6.000  122  27
     0.520     0.972    -0.083    -0.193     0.835    -0.135    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.002     0.034     0.031     0.546     0.013     0.000     0.000     0.335     0.038     0.000     2.000     2.000     6.000  123  27
     0.104     0.269    -0.083     0.728     2.033    -0.551    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.001     0.000     0.001     0.034     0.230     0.349     0.010     0.000     0.005     0.324     0.045     0.000     2.000     2.000     6.000  124  27
    -0.755    -1.061     0.866     0.357     0.175    -0.507    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.029     0.000     0.001     0.007     0.535     0.054     0.001     0.000     0.068     0.286     0.020     0.000     2.000     1.000     5.000  125  27
     0.963     1.358     0.172     0.677     0.175    -0.623    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.005     0.000     0.001     0.030     0.294     0.290     0.006     0.000     0.008     0.334     0.032     0.000     2.000     2.000     6.000  126  27
    -0.674    -0.305    -0.229     1.741     0.745     0.037    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.036     0.048     0.519     0.022     0.001     0.001     0.310     0.063     0.000     2.000     2.000     6.000  127  27
     0.990    -0.573     0.084     0.178    -0.100    -0.369    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.089     0.000     0.020     0.511     0.178     0.194     0.003     0.000     0.000     0.003     0.000     0.000     1.000     4.000     4.000 1492 121
    -0.325    -0.557    -0.405     0.234     0.521     0.319    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.057     0.564     0.001     0.353     0.022     0.000     0.000     0.002     0.001     0.000     1.000     4.000     4.000 1493 121
     0.305    -1.039    -0.503     0.565    -0.273     0.133    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.001     0.000     0.034     0.586     0.008     0.352     0.016     0.000     0.000     0.002     0.001     0.000     1.000     4.000     4.000 1494 121
    -0.057    -0.621    -1.022     0.117    -0.292    -1.030    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.075     0.000     0.008     0.538     0.345     0.028     0.003     0.000     0.001     0.002     0.001     0.000     1.000     4.000     4.000 1495 121
     2.037    -1.163    -0.591     1.375     0.227    -0.449    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.004     0.000     0.006     0.611     0.076     0.292     0.008     0.001     0.000     0.003     0.000     0.000     1.000     4.000     4.000 1496 121
    -0.070    -0.267     0.093    -0.290     0.451    -0.845    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.234     0.000     0.012     0.375     0.336     0.039     0.001     0.000     0.000     0.002     0.000     0.000     1.000     1.000     1.000 1497 121
    -0.272    -0.074    -0.259     1.802    -0.952    -0.739    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.131     0.000     0.002     0.488     0.362     0.014     0.000     0.000     0.001     0.002     0.000     0.000     1.000     1.000     1.000 1498 121
     0.534    -0.004     0.563    -0.010    -0.266    -0.359    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.002     0.000     0.000     0.003     0.538     0.357     0.003     0.000     0.003     0.090     0.004     0.000     2.000     1.000     5.000 1512 123
     1.903     1.659    -0.924    -0.438    -0.100    -0.076    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.005     0.003     0.871     0.024     0.000     0.000     0.086     0.011     0.000     2.000     2.000     6.000 1513 123
     0.641     0.586    -0.669    -0.361    -1.067    -0.741    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.001     0.000     0.000     0.004     0.717     0.176     0.005     0.000     0.008     0.079     0.010     0.000     2.000     1.000     5.000 1514 123
    -0.325     0.999    -1.168    -1.318    -0.459     1.199    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.004     0.001     0.000     0.529     0.369     0.000     0.000     0.022     0.074     0.000     2.000     2.000     6.000 1515 123
    -0.446    -0.530    -1.002    -0.351    -0.939    -0.379    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.005     0.704     0.186     0.007     0.000     0.007     0.076     0.014     0.000     2.000     1.000     5.000 1516 123
    -0.044     0.350     1.658    -0.631    -0.676    -0.205    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.005     0.000     0.000     0.000     0.470     0.427     0.001     0.000     0.002     0.093     0.001     0.000     2.000     2.000     6.000 1517 123
     0.426     1.240     0.602    -0.657    -0.734    -0.624    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.003     0.000     0.000     0.002     0.652     0.244     0.002     0.000     0.006     0.087     0.004     0.000     2.000     1.000     5.000 1518 123
     1.567    -0.803     0.504     3.167     1.367     0.089    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.000     0.031     0.000     0.000     0.000     0.912     0.056     0.000     3.000     2.000    10.000  272  45
     1.191     0.784     1.091     0.260     0.688    -0.341    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.006     0.026     0.000     0.000     0.006     0.940     0.023     0.000     3.000     2.000    10.000  273  45
     0.292    -1.780     1.228    -0.906     1.149    -0.352    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.015     0.017     0.000     0.000     0.018     0.907     0.043     0.000     3.000     2.000    10.000  274  45
     1.487    -2.198     3.301    -0.606     2.065     0.834    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.000     0.032     0.000     0.000     0.000     0.962     0.006     0.000     3.000     2.000    10.000  275  45
     0.520    -1.356    -1.452    -0.972    -0.503     0.508    -0.190     0.309     8.700    12.305    11.658    -0.190     0.309     8.700    12.305    11.658     0.000     0.000     0.000     0.000     0.000     0.029     0.004     0.000     0.000     0.606     0.362     0.000     3.000     2.000    10.000  276  45
